Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att.1,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Rk_per_90,GA_per_90,GA90_per_90,SoTA_per_90,Saves_per_90,Save%_per_90,W_per_90,D_per_90,L_per_90,CS_per_90,CS%_per_90,PKatt_per_90,PKA_per_90,PKsv_per_90,PKm_per_90,Save%.1_per_90,FK_per_90,CK_per_90,OG_per_90,PSxG_per_90,PSxG/SoT_per_90,PSxG+/-_per_90,/90_per_90,Cmp_per_90,Att_per_90,Cmp%_per_90,Att (GK)_per_90,Thr_per_90,Launch%_per_90,AvgLen_per_90,Att.1_per_90,Launch%.1_per_90,AvgLen.1_per_90,Opp_per_90,Stp_per_90,Stp%_per_90,#OPA_per_90,#OPA/90_per_90,AvgDist_per_90
143,Pavao Pervan,at AUT,GK,Wolfsburg,de Bundesliga,35,1987,9,9,810,9.0,17,1.89,36,20,52.8,2,1,6,2,22.2,0,0,0,0,,2,2,1,11.5,0.32,-4.5,-0.51,40,104,38.5,263,39,33.5,32.8,37,43.2,39.6,127,1,0.8,3,0.33,12.1,15.88888888888889,1.8888888888888888,0.20999999999999996,4.0,2.2222222222222223,5.866666666666666,0.2222222222222222,0.1111111111111111,0.6666666666666667,0.2222222222222222,2.466666666666667,0.0,0.0,0.0,0.0,,0.2222222222222222,0.2222222222222222,0.1111111111111111,1.277777777777778,0.035555555555555556,-0.5,-0.056666666666666664,4.444444444444445,11.555555555555557,4.277777777777778,29.22222222222222,4.333333333333333,3.7222222222222223,3.644444444444444,4.111111111111111,4.800000000000001,4.4,14.111111111111112,0.1111111111111111,0.08888888888888889,0.33333333333333337,0.03666666666666667,1.3444444444444443
145,Đorđe Petrović,rs SRB,GK,Chelsea,eng Premier League,23,1999,23,22,1987,22.1,38,1.72,108,73,65.7,13,5,4,5,22.7,2,1,0,1,0.0,0,5,3,28.3,0.26,-6.7,-0.3,67,214,31.3,655,97,22.1,27.8,149,46.3,37.8,312,20,6.4,20,0.91,12.7,6.567689984901863,1.7211877201811776,0.07790639154504278,4.891796678409663,3.30649219929542,2.9758429793658783,0.5888273779567187,0.2264720684448918,0.18117765475591344,0.2264720684448918,1.0281831907398087,0.09058882737795672,0.04529441368897836,0.0,0.04529441368897836,0.0,0.0,0.2264720684448918,0.13588324106693508,1.2818319073980875,0.011776547559134373,-0.303472571716155,-0.013588324106693509,3.0347257171615505,9.69300452944137,1.4177151484650228,29.667840966280824,4.393558127830901,1.0010065425264218,1.2591847005535985,6.748867639657775,2.097131353799698,1.7121288374433818,14.13185707096125,0.9058882737795672,0.2898842476094615,0.9058882737795672,0.04121791645697031,0.5752390538500252
146,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,29,1994,38,38,3420,38.0,51,1.34,165,117,73.9,13,9,16,13,34.2,8,8,0,0,0.0,0,9,3,52.4,0.28,4.4,0.12,360,901,40.0,1297,141,56.7,41.6,273,60.8,48.3,570,30,5.3,54,1.42,15.9,3.842105263157895,1.3421052631578947,0.035263157894736843,4.342105263157895,3.0789473684210527,1.9447368421052635,0.34210526315789475,0.23684210526315788,0.4210526315789474,0.34210526315789475,0.9,0.2105263157894737,0.2105263157894737,0.0,0.0,0.0,0.0,0.23684210526315788,0.07894736842105263,1.3789473684210527,0.00736842105263158,0.11578947368421053,0.003157894736842105,9.473684210526315,23.710526315789473,1.0526315789473684,34.13157894736842,3.710526315789474,1.4921052631578948,1.0947368421052632,7.184210526315789,1.6,1.2710526315789472,15.0,0.7894736842105263,0.1394736842105263,1.4210526315789473,0.03736842105263157,0.41842105263157897
148,Nick Pope,eng ENG,GK,Newcastle Utd,eng Premier League,31,1992,15,15,1345,14.9,16,1.07,58,42,72.4,9,2,4,5,33.3,0,0,0,0,,1,2,0,16.8,0.3,0.8,0.06,41,118,34.7,304,88,21.1,28.6,95,56.8,43.8,143,9,6.3,28,1.87,19.0,9.903345724907064,1.070631970260223,0.07159851301115241,3.881040892193308,2.8104089219330852,4.84460966542751,0.6022304832713755,0.13382899628252787,0.26765799256505574,0.33457249070631967,2.228252788104089,0.0,0.0,0.0,0.0,,0.06691449814126393,0.13382899628252787,0.0,1.124163568773234,0.02007434944237918,0.053531598513011154,0.004014869888475836,2.7434944237918213,7.895910780669145,2.321933085501859,20.34200743494424,5.888475836431227,1.4118959107806692,1.9137546468401487,6.356877323420075,3.8007434944237914,2.9308550185873603,9.568773234200744,0.6022304832713755,0.42156133828996284,1.8736059479553901,0.12513011152416356,1.271375464684015
149,Ivan Provedel,it ITA,GK,Lazio,it Serie A,29,1994,30,30,2699,30.0,33,1.1,119,86,73.9,12,6,12,9,30.0,3,2,0,1,0.0,0,1,0,30.0,0.23,-3.0,-0.1,101,252,40.1,841,103,22.6,30.8,176,35.2,37.0,377,15,4.0,18,0.6,13.0,4.968506854390515,1.1004075583549464,0.03668025194516488,3.968136346795109,2.867728788440163,2.4642460170433496,0.4001482030381623,0.20007410151908114,0.4001482030381623,0.30011115227862173,1.0003705075954057,0.10003705075954057,0.06669136717302705,0.0,0.033345683586513526,0.0,0.0,0.033345683586513526,0.0,1.0003705075954057,0.0076695072248981104,-0.10003705075954057,-0.003334568358651352,3.367914042237866,8.403112263801408,1.3371619118191924,28.043719896257873,3.434605409410893,0.7536124490552056,1.0270470544646164,5.86884031122638,1.1737680622452762,1.2337902927010003,12.571322712115599,0.5001852537977028,0.1333827343460541,0.6002223045572435,0.020007410151908114,0.4334938866246758
151,Boris Radunović,rs SRB,GK,Cagliari,it Serie A,27,1996,7,7,630,7.0,12,1.71,27,16,55.6,0,2,5,2,28.6,1,0,0,1,,0,1,1,10.1,0.38,-0.9,-0.13,41,91,45.1,156,31,35.9,37.0,66,53.0,43.8,98,6,6.1,4,0.57,11.2,21.571428571428573,1.7142857142857144,0.24428571428571427,3.857142857142857,2.2857142857142856,7.942857142857143,0.0,0.2857142857142857,0.7142857142857142,0.2857142857142857,4.085714285714286,0.14285714285714285,0.0,0.0,0.14285714285714285,,0.0,0.14285714285714285,0.14285714285714285,1.4428571428571428,0.054285714285714284,-0.12857142857142856,-0.018571428571428572,5.857142857142858,12.999999999999998,6.442857142857143,22.285714285714285,4.428571428571429,5.128571428571429,5.285714285714286,9.428571428571429,7.571428571428572,6.257142857142856,14.0,0.8571428571428572,0.8714285714285713,0.5714285714285714,0.08142857142857142,1.6
152,Predrag Rajković,rs SRB,GK,Mallorca,es La Liga,27,1995,36,36,3240,36.0,43,1.19,138,95,71.7,7,15,14,9,25.0,5,4,1,0,20.0,1,4,1,41.8,0.27,-0.2,-0.01,322,795,40.5,946,117,60.9,44.7,300,73.0,54.3,502,33,6.6,28,0.78,13.7,4.222222222222222,1.1944444444444444,0.03305555555555555,3.833333333333333,2.638888888888889,1.9916666666666667,0.19444444444444442,0.41666666666666663,0.38888888888888884,0.25,0.6944444444444444,0.1388888888888889,0.1111111111111111,0.027777777777777776,0.0,0.5555555555555556,0.027777777777777776,0.1111111111111111,0.027777777777777776,1.161111111111111,0.007500000000000001,-0.005555555555555556,-0.0002777777777777778,8.944444444444445,22.083333333333336,1.125,26.277777777777775,3.2499999999999996,1.6916666666666667,1.2416666666666667,8.333333333333332,2.0277777777777777,1.5083333333333333,13.944444444444445,0.9166666666666667,0.18333333333333332,0.7777777777777777,0.021666666666666667,0.3805555555555556
153,Aaron Ramsdale,eng ENG,GK,Arsenal,eng Premier League,25,1998,6,6,540,6.0,5,0.83,14,9,64.3,5,1,0,2,33.3,0,0,0,0,,0,1,0,3.7,0.26,-1.3,-0.22,19,69,27.5,169,30,34.9,33.3,19,52.6,41.4,46,8,17.4,9,1.5,14.6,25.5,0.8333333333333333,0.13833333333333334,2.3333333333333335,1.5,10.716666666666667,0.8333333333333333,0.16666666666666669,0.0,0.33333333333333337,5.55,0.0,0.0,0.0,0.0,,0.0,0.16666666666666669,0.0,0.6166666666666667,0.043333333333333335,-0.21666666666666667,-0.03666666666666667,3.166666666666667,11.5,4.583333333333333,28.166666666666664,5.0,5.8166666666666655,5.55,3.166666666666667,8.766666666666667,6.8999999999999995,7.666666666666666,1.3333333333333335,2.9,1.5,0.25,2.433333333333333
154,Federico Ravaglia,it ITA,GK,Bologna,it Serie A,23,1999,6,6,535,5.9,3,0.5,18,13,83.3,4,1,1,4,66.7,1,0,1,0,100.0,1,0,0,5.5,0.25,2.5,0.43,14,49,28.6,172,23,18.0,25.4,34,52.9,41.0,73,1,1.4,4,0.67,17.1,25.906542056074766,0.5046728971962616,0.08411214953271029,3.02803738317757,2.1869158878504673,14.013084112149533,0.6728971962616823,0.16822429906542058,0.16822429906542058,0.6728971962616823,11.220560747663553,0.16822429906542058,0.0,0.16822429906542058,0.0,16.822429906542055,0.16822429906542058,0.0,0.0,0.9252336448598131,0.042056074766355145,0.4205607476635514,0.07233644859813083,2.355140186915888,8.242990654205608,4.811214953271028,28.93457943925234,3.869158878504673,3.02803738317757,4.272897196261682,5.719626168224299,8.899065420560747,6.897196261682243,12.280373831775702,0.16822429906542058,0.23551401869158875,0.6728971962616823,0.11271028037383177,2.876635514018692
155,David Raya,es ESP,GK,Arsenal,eng Premier League,27,1995,32,32,2880,32.0,24,0.75,69,45,68.1,23,4,5,16,50.0,3,2,1,0,33.3,1,5,1,20.4,0.26,-2.6,-0.08,138,372,37.1,969,159,32.2,30.7,96,62.5,47.5,329,40,12.2,50,1.56,17.9,4.84375,0.75,0.0234375,2.15625,1.40625,2.128125,0.71875,0.125,0.15625,0.5,1.5625,0.09375,0.0625,0.03125,0.0,1.040625,0.03125,0.15625,0.03125,0.6375,0.008125,-0.08125,-0.0025,4.3125,11.625000000000002,1.159375,30.281250000000004,4.96875,1.00625,0.959375,3.0,1.953125,1.484375,10.28125,1.25,0.38125,1.5625,0.048749999999999995,0.559375
157,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,28,1995,37,37,3275,36.4,36,0.99,130,94,76.2,16,12,9,15,40.5,6,5,1,0,16.7,0,5,1,37.9,0.26,2.9,0.08,182,440,41.4,1090,111,30.6,32.0,163,65.6,50.9,383,18,4.7,54,1.48,16.9,4.314503816793893,0.9893129770992366,0.027206106870229008,3.572519083969466,2.583206106870229,2.094045801526718,0.4396946564885496,0.3297709923664122,0.24732824427480915,0.4122137404580153,1.1129770992366412,0.1648854961832061,0.13740458015267176,0.02748091603053435,0.0,0.45893129770992364,0.0,0.13740458015267176,0.02748091603053435,1.0415267175572518,0.007145038167938932,0.0796946564885496,0.0021984732824427483,5.001526717557252,12.091603053435115,1.1377099236641222,29.95419847328244,3.050381679389313,0.8409160305343513,0.8793893129770992,4.479389312977099,1.8027480916030532,1.3987786259541986,10.525190839694655,0.4946564885496183,0.12916030534351144,1.4839694656488551,0.040671755725190835,0.4644274809160305
158,Guillaume Restes,fr FRA,GK,Toulouse,fr Ligue 1,18,2005,34,34,3060,34.0,46,1.35,139,93,69.8,11,10,13,6,17.6,4,4,0,0,0.0,2,6,0,45.3,0.3,-0.7,-0.02,92,285,32.3,702,93,27.4,29.3,193,48.2,38.9,490,7,1.4,16,0.47,10.7,4.647058823529411,1.3529411764705883,0.03970588235294118,4.088235294117647,2.735294117647059,2.052941176470588,0.32352941176470584,0.29411764705882354,0.38235294117647056,0.1764705882352941,0.5176470588235295,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705,0.1764705882352941,0.0,1.3323529411764705,0.008823529411764706,-0.020588235294117647,-0.0005882352941176471,2.7058823529411766,8.382352941176471,0.9499999999999998,20.64705882352941,2.735294117647059,0.8058823529411765,0.861764705882353,5.6764705882352935,1.4176470588235295,1.1441176470588235,14.411764705882351,0.2058823529411765,0.041176470588235294,0.47058823529411764,0.013823529411764705,0.31470588235294117
159,Manuel Riemann,de GER,GK,Bochum,de Bundesliga,34,1988,33,33,2970,33.0,70,2.12,185,116,67.0,7,12,14,4,12.1,11,9,2,0,18.2,0,9,3,59.6,0.27,-7.4,-0.22,430,1041,41.3,1498,89,61.0,42.5,208,61.1,46.9,510,35,6.9,104,3.15,19.8,4.818181818181818,2.121212121212121,0.06424242424242425,5.606060606060606,3.5151515151515147,2.0303030303030303,0.2121212121212121,0.36363636363636365,0.4242424242424242,0.12121212121212122,0.36666666666666664,0.33333333333333337,0.2727272727272727,0.06060606060606061,0.0,0.5515151515151515,0.0,0.2727272727272727,0.09090909090909091,1.8060606060606061,0.008181818181818182,-0.22424242424242424,-0.006666666666666666,13.030303030303031,31.545454545454543,1.2515151515151512,45.39393939393939,2.6969696969696972,1.8484848484848486,1.2878787878787878,6.303030303030303,1.8515151515151516,1.4212121212121211,15.454545454545453,1.0606060606060606,0.2090909090909091,3.1515151515151514,0.09545454545454544,0.6000000000000001
160,Rémy Riou,fr FRA,GK,Lyon,fr Ligue 1,35,1987,3,3,270,3.0,6,2.0,14,8,57.1,0,1,2,1,33.3,0,0,0,0,,1,0,0,4.7,0.33,-1.3,-0.44,5,24,20.8,81,13,16.0,26.1,23,47.8,39.0,32,3,9.4,3,1.0,13.4,53.33333333333333,2.0,0.6666666666666667,4.666666666666667,2.666666666666667,19.033333333333335,0.0,0.33333333333333337,0.6666666666666667,0.33333333333333337,11.1,0.0,0.0,0.0,0.0,,0.33333333333333337,0.0,0.0,1.5666666666666669,0.11,-0.43333333333333335,-0.14666666666666667,1.6666666666666665,8.0,6.933333333333334,27.0,4.333333333333333,5.333333333333334,8.700000000000001,7.666666666666666,15.933333333333332,12.999999999999998,10.666666666666668,1.0,3.1333333333333337,1.0,0.33333333333333337,4.466666666666667
162,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,30,1992,33,33,2970,33.0,56,1.7,162,105,68.5,9,6,18,7,21.2,7,5,2,0,28.6,2,7,1,51.7,0.28,-3.3,-0.1,198,525,37.7,1096,174,35.2,33.6,218,63.8,47.4,539,54,10.0,37,1.12,12.9,4.909090909090909,1.6969696969696968,0.05151515151515152,4.909090909090909,3.1818181818181817,2.0757575757575757,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.2121212121212121,0.6424242424242423,0.2121212121212121,0.15151515151515152,0.06060606060606061,0.0,0.8666666666666667,0.06060606060606061,0.2121212121212121,0.030303030303030304,1.5666666666666669,0.008484848484848486,-0.1,-0.0030303030303030307,6.0,15.909090909090908,1.1424242424242426,33.21212121212121,5.272727272727273,1.0666666666666669,1.018181818181818,6.6060606060606055,1.9333333333333331,1.4363636363636363,16.333333333333336,1.6363636363636362,0.30303030303030304,1.121212121212121,0.03393939393939394,0.39090909090909093
163,José Sá,pt POR,GK,Wolves,eng Premier League,30,1993,35,35,3037,33.7,58,1.72,188,131,73.4,12,7,16,4,11.4,8,8,0,0,0.0,1,7,1,65.9,0.31,8.9,0.26,87,424,20.5,841,190,33.3,33.0,253,56.9,42.6,522,45,8.6,28,0.83,12.6,4.830424761277577,1.718801448798156,0.050971353309186694,5.5712874547250575,3.882120513664801,2.1751728679618045,0.35561409285479095,0.2074415541652947,0.4741521238063878,0.11853803095159696,0.3378333882120514,0.2370760619031939,0.2370760619031939,0.0,0.0,0.0,0.02963450773789924,0.2074415541652947,0.02963450773789924,1.9529140599275603,0.009186697398748766,0.2637471188673033,0.0077049720118538036,2.578202173197234,12.56503128086928,0.6075074086269345,24.922621007573266,5.630556470200856,0.9868291076720448,0.9779387553506751,7.497530457688509,1.6862034902864669,1.2624300296345077,15.469213039183403,1.333552848205466,0.2548567665459335,0.8297662166611788,0.024596641422456367,0.37339479749753046
164,Brice Samba,fr FRA,GK,Lens,fr Ligue 1,29,1994,33,33,2970,33.0,35,1.06,136,101,78.7,14,8,11,14,42.4,8,6,1,1,14.3,0,6,1,42.3,0.27,8.3,0.25,163,369,44.2,948,143,31.8,31.5,170,40.0,33.5,388,32,8.2,39,1.18,14.8,4.96969696969697,1.0606060606060606,0.03212121212121213,4.121212121212121,3.0606060606060606,2.384848484848485,0.4242424242424242,0.24242424242424243,0.33333333333333337,0.4242424242424242,1.2848484848484847,0.24242424242424243,0.18181818181818182,0.030303030303030304,0.030303030303030304,0.43333333333333335,0.0,0.18181818181818182,0.030303030303030304,1.2818181818181817,0.008181818181818182,0.2515151515151515,0.007575757575757576,4.9393939393939394,11.181818181818182,1.3393939393939396,28.727272727272727,4.333333333333333,0.9636363636363636,0.9545454545454546,5.151515151515151,1.2121212121212122,1.0151515151515151,11.757575757575758,0.9696969696969697,0.24848484848484848,1.1818181818181819,0.03575757575757576,0.4484848484848485
165,Robert Sánchez,es ESP,GK,Chelsea,eng Premier League,25,1997,16,16,1433,15.9,25,1.57,78,52,70.5,5,4,7,3,18.8,3,2,1,0,33.3,0,3,0,24.2,0.28,-0.8,-0.05,61,147,41.5,516,87,21.3,28.1,91,40.7,33.7,202,19,9.4,27,1.7,15.8,10.362875087229588,1.5701325889741802,0.09860432658757852,4.898813677599442,3.2658757850662945,4.427773900907187,0.314026517794836,0.2512212142358688,0.4396371249127704,0.1884159106769016,1.1807397069085834,0.1884159106769016,0.1256106071179344,0.0628053035589672,0.0,2.0914166085136077,0.0,0.1884159106769016,0.0,1.5198883461270063,0.017585484996510817,-0.05024424284717376,-0.00314026517794836,3.8311235170969993,9.232379623168178,2.606420097697139,32.407536636427075,5.464061409630147,1.3377529658060014,1.7648290300069784,5.715282623866015,2.556175854849965,2.116538729937195,12.686671318911376,1.1933007676203768,0.5903698534542917,1.6957431960921143,0.10676901605024425,0.9923237962316819
166,Marcel Schuhen,de GER,GK,Darmstadt 98,de Bundesliga,30,1993,31,31,2790,31.0,76,2.45,198,123,62.1,3,7,21,3,9.7,2,1,1,0,50.0,2,7,2,68.0,0.34,-6.0,-0.19,245,618,39.6,1204,182,36.3,34.8,289,62.6,48.5,453,24,5.3,51,1.65,16.5,5.354838709677419,2.4516129032258065,0.07903225806451614,6.387096774193548,3.9677419354838706,2.003225806451613,0.0967741935483871,0.22580645161290322,0.6774193548387097,0.0967741935483871,0.3129032258064516,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.0,1.6129032258064515,0.06451612903225806,0.22580645161290322,0.06451612903225806,2.1935483870967745,0.010967741935483872,-0.1935483870967742,-0.0061290322580645155,7.903225806451612,19.93548387096774,1.2774193548387098,38.83870967741935,5.870967741935483,1.1709677419354838,1.1225806451612903,9.32258064516129,2.0193548387096776,1.564516129032258,14.61290322580645,0.7741935483870968,0.17096774193548386,1.6451612903225807,0.0532258064516129,0.532258064516129
167,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,28,1995,34,34,3060,34.0,60,1.76,168,108,66.1,5,12,17,4,11.8,3,3,0,0,0.0,0,10,0,62.0,0.36,2.0,0.06,135,372,36.3,1148,101,28.4,31.4,149,30.9,34.3,504,14,2.8,21,0.62,13.4,4.911764705882353,1.7647058823529411,0.05176470588235294,4.9411764705882355,3.176470588235294,1.9441176470588235,0.14705882352941177,0.3529411764705882,0.5,0.11764705882352941,0.3470588235294118,0.08823529411764705,0.08823529411764705,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,1.823529411764706,0.010588235294117647,0.058823529411764705,0.0017647058823529412,3.9705882352941178,10.941176470588236,1.0676470588235294,33.76470588235294,2.9705882352941178,0.8352941176470587,0.9235294117647058,4.382352941176471,0.9088235294117647,1.0088235294117647,14.823529411764707,0.411764705882353,0.08235294117647059,0.6176470588235294,0.018235294117647058,0.3941176470588235
169,Simone Scuffet,it ITA,GK,Cagliari,it Serie A,27,1996,31,31,2789,31.0,55,1.77,129,76,59.7,8,10,13,3,9.7,3,3,0,0,0.0,3,9,2,45.1,0.33,-7.9,-0.25,161,452,35.6,684,106,43.3,37.1,243,64.2,46.9,482,22,4.6,20,0.65,12.1,5.453567586948727,1.7748296880602366,0.05711724632484761,4.162782359268555,2.4524919325923267,1.926496952312657,0.2581570455360344,0.32269630692004303,0.419505198996056,0.09680889207601291,0.31301541771244173,0.09680889207601291,0.09680889207601291,0.0,0.0,0.0,0.09680889207601291,0.29042667622803875,0.0645392613840086,1.455360344209394,0.01064897812836142,-0.254930082466834,-0.008067407673001075,5.195410541412693,14.585873072785946,1.1487988526353532,22.072427393330944,3.420580853352456,1.3972750089637862,1.1972032986733596,7.841520258157045,2.0717102904266764,1.5134456794550017,15.553961993546075,0.7099318752240946,0.14844030118321977,0.6453926138400861,0.0209752599498028,0.3904625313732521
170,Matz Sels,be BEL,GK,Nott'ham Forest,eng Premier League,31,1992,16,16,1440,16.0,27,1.69,61,36,57.4,4,4,8,1,6.3,1,1,0,0,0.0,0,9,2,17.1,0.27,-7.9,-0.5,75,179,41.9,283,51,45.9,36.6,93,52.7,41.4,222,11,5.0,4,0.25,9.4,10.625,1.6875,0.10562500000000001,3.8125,2.25,3.5875,0.25,0.25,0.5,0.0625,0.39374999999999993,0.0625,0.0625,0.0,0.0,0.0,0.0,0.5625,0.125,1.06875,0.016875,-0.4937500000000001,-0.03125,4.6875,11.1875,2.61875,17.6875,3.1875,2.86875,2.2875,5.812500000000001,3.29375,2.5875,13.875,0.6875,0.3125,0.25,0.015625,0.5875
170,Matz Sels,be BEL,GK,Nott'ham Forest,eng Premier League,31,1992,16,16,1440,16.0,27,1.69,61,36,57.4,4,4,8,1,6.3,1,1,0,0,0.0,0,2,2,18.0,0.28,-4.0,-0.21,88,226,38.9,505,68,37.4,34.5,113,32.7,33.7,257,6,2.3,19,1.0,13.9,10.625,1.6875,0.10562500000000001,3.8125,2.25,3.5875,0.25,0.25,0.5,0.0625,0.39374999999999993,0.0625,0.0625,0.0,0.0,0.0,0.0,0.125,0.125,1.125,0.0175,-0.25,-0.013124999999999998,5.5,14.125,2.43125,31.562499999999996,4.25,2.3375,2.15625,7.0625,2.04375,2.10625,16.0625,0.375,0.14375,1.1875,0.0625,0.86875
171,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,31,1992,19,19,1710,19.0,24,1.26,62,40,62.9,6,7,6,3,15.8,1,1,0,0,0.0,0,9,2,17.1,0.27,-7.9,-0.5,75,179,41.9,283,51,45.9,36.6,93,52.7,41.4,222,11,5.0,4,0.25,9.4,9.0,1.263157894736842,0.06631578947368422,3.263157894736842,2.1052631578947367,3.310526315789474,0.3157894736842105,0.368421052631579,0.3157894736842105,0.15789473684210525,0.831578947368421,0.052631578947368425,0.052631578947368425,0.0,0.0,0.0,0.0,0.47368421052631576,0.10526315789473685,0.9,0.014210526315789474,-0.4157894736842105,-0.026315789473684213,3.9473684210526314,9.421052631578947,2.205263157894737,14.894736842105264,2.6842105263157894,2.4157894736842103,1.9263157894736842,4.894736842105264,2.7736842105263158,2.1789473684210527,11.684210526315788,0.5789473684210527,0.2631578947368421,0.2105263157894737,0.013157894736842106,0.49473684210526314
171,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,31,1992,19,19,1710,19.0,24,1.26,62,40,62.9,6,7,6,3,15.8,1,1,0,0,0.0,0,2,2,18.0,0.28,-4.0,-0.21,88,226,38.9,505,68,37.4,34.5,113,32.7,33.7,257,6,2.3,19,1.0,13.9,9.0,1.263157894736842,0.06631578947368422,3.263157894736842,2.1052631578947367,3.310526315789474,0.3157894736842105,0.368421052631579,0.3157894736842105,0.15789473684210525,0.831578947368421,0.052631578947368425,0.052631578947368425,0.0,0.0,0.0,0.0,0.10526315789473685,0.10526315789473685,0.9473684210526315,0.01473684210526316,-0.2105263157894737,-0.01105263157894737,4.631578947368421,11.894736842105264,2.0473684210526315,26.578947368421055,3.578947368421053,1.9684210526315788,1.8157894736842106,5.947368421052632,1.7210526315789474,1.773684210526316,13.526315789473685,0.3157894736842105,0.12105263157894736,1.0,0.052631578947368425,0.731578947368421
173,Rui Silva,pt POR,GK,Betis,es La Liga,29,1994,28,28,2475,27.5,36,1.31,120,85,75.8,10,9,9,9,32.1,8,7,1,0,12.5,2,3,2,37.5,0.26,3.5,0.13,129,380,33.9,772,119,36.0,33.5,183,55.7,43.0,375,31,8.3,34,1.24,14.9,6.290909090909091,1.309090909090909,0.047636363636363636,4.363636363636363,3.090909090909091,2.7563636363636363,0.36363636363636365,0.32727272727272727,0.32727272727272727,0.32727272727272727,1.1672727272727272,0.2909090909090909,0.2545454545454545,0.03636363636363636,0.0,0.4545454545454546,0.07272727272727272,0.10909090909090909,0.07272727272727272,1.3636363636363638,0.009454545454545455,0.12727272727272726,0.0047272727272727275,4.690909090909091,13.818181818181817,1.2327272727272727,28.072727272727274,4.327272727272727,1.309090909090909,1.2181818181818183,6.654545454545455,2.025454545454546,1.5636363636363637,13.636363636363637,1.1272727272727274,0.3018181818181818,1.2363636363636363,0.045090909090909084,0.5418181818181819
174,Marco Silvestri,it ITA,GK,Udinese,it Serie A,32,1991,17,17,1530,17.0,28,1.65,68,40,67.6,1,11,5,4,23.5,6,6,0,0,0.0,0,2,0,25.7,0.29,-2.3,-0.14,57,168,33.9,345,68,33.6,32.3,105,49.5,42.1,282,5,1.8,7,0.41,13.1,10.235294117647058,1.647058823529412,0.09705882352941175,4.0,2.3529411764705883,3.9764705882352938,0.058823529411764705,0.6470588235294117,0.29411764705882354,0.23529411764705882,1.3823529411764706,0.3529411764705882,0.3529411764705882,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,1.511764705882353,0.01705882352941176,-0.13529411764705881,-0.00823529411764706,3.3529411764705883,9.882352941176471,1.9941176470588236,20.294117647058822,4.0,1.9764705882352942,1.8999999999999997,6.176470588235294,2.9117647058823533,2.476470588235294,16.58823529411765,0.29411764705882354,0.10588235294117648,0.411764705882353,0.02411764705882353,0.7705882352941176
175,Unai Simón,es ESP,GK,Athletic Club,es La Liga,26,1997,36,36,3182,35.4,33,0.93,122,90,73.8,18,11,7,16,44.4,5,1,3,1,75.0,0,2,4,38.0,0.28,9.0,0.26,220,679,32.4,982,144,48.5,38.7,240,84.6,60.9,450,31,6.9,46,1.3,16.3,4.949717159019484,0.933375235700817,0.026304211187932122,3.4506599622878693,2.545568824638592,2.0873664362036455,0.5091137649277184,0.31112507856693905,0.19798868636077938,0.4525455688246386,1.255813953488372,0.14142049025769957,0.028284098051539912,0.08485229415461974,0.028284098051539912,2.1213073538654936,0.0,0.056568196103079824,0.11313639220615965,1.0747957259585166,0.007919547454431176,0.2545568824638592,0.007353865493400378,6.22250157133878,19.2049025769956,0.9164047768698931,27.774984286612195,4.072910119421747,1.3717787554996856,1.0945945945945947,6.788183532369579,2.3928346951602766,1.7225015713387808,12.72784412319296,0.8768070395977373,0.1951602765556254,1.301068510370836,0.036769327467001886,0.46103079824010057
176,Antonio Sivera,es ESP,GK,Alavés,es La Liga,26,1996,34,34,3060,34.0,38,1.12,123,87,75.6,11,8,15,10,29.4,8,8,0,0,0.0,0,3,2,38.4,0.25,2.4,0.07,279,701,39.8,807,116,62.3,44.6,295,67.1,47.8,501,25,5.0,29,0.85,13.1,5.1764705882352935,1.1176470588235294,0.03294117647058824,3.61764705882353,2.5588235294117645,2.2235294117647055,0.32352941176470584,0.23529411764705882,0.4411764705882353,0.29411764705882354,0.8647058823529411,0.23529411764705882,0.23529411764705882,0.0,0.0,0.0,0.0,0.08823529411764705,0.058823529411764705,1.1294117647058823,0.007352941176470588,0.07058823529411765,0.002058823529411765,8.205882352941176,20.61764705882353,1.1705882352941175,23.735294117647058,3.411764705882353,1.8323529411764705,1.3117647058823532,8.676470588235295,1.9735294117647058,1.4058823529411764,14.73529411764706,0.7352941176470589,0.14705882352941177,0.8529411764705882,0.025,0.3852941176470588
