Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MainPos,MP,Starts,Min,90s,CrdY,CrdR,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Blocks,Int,Tkl+Int,Clr,Err,Won,Lost_misc,Won%,Cmp,Att_passing,Cmp%,TotDist,PrgDist,PrgP,PrgP_passing,KP,1/3,PPA,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Carries,PrgC,PrgDist_possession,Ast,xAG,xA,A-xAG,Recov,Fls,Fld,Min%,Compl,Subs,PPM,onG,onGA,+/-,+/-90,Rk_per_90,CrdY_per_90,CrdR_per_90,Tkl_per_90,TklW_per_90,Def 3rd_per_90,Mid 3rd_per_90,Att 3rd_per_90,Tkl%_per_90,Blocks_per_90,Int_per_90,Tkl+Int_per_90,Clr_per_90,Err_per_90,Won_per_90,Lost_misc_per_90,Won%_per_90,Cmp_per_90,Att_passing_per_90,Cmp%_per_90,TotDist_per_90,PrgDist_per_90,PrgP_per_90,PrgP_passing_per_90,KP_per_90,1/3_per_90,PPA_per_90,Touches_per_90,Def Pen_per_90,Def 3rd_possession_per_90,Mid 3rd_possession_per_90,Carries_per_90,PrgC_per_90,PrgDist_possession_per_90,Ast_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Recov_per_90,Fls_per_90,Fld_per_90,Min%_per_90,Compl_per_90,Subs_per_90,PPM_per_90,onG_per_90,onGA_per_90,+/-_per_90,+/-90_per_90
417,Liberato Cacace,nz NZL,DF,Empoli,it Serie A,22.0,2000.0,DF,31,18,1912,21.2,6,0,40,24,24,13,3,63.2,23,19,59,56,0,17.0,22.0,43.6,832,1110,75.0,14084,5589,84,84,21,67,13,1341,74,442,614,690,34,2109,1,1.7,1.4,-0.7,119.0,30.0,18.0,55.9,11.0,13.0,1.1,22.0,30.0,-8.0,-0.38,19.62866108786611,0.2824267782426778,0.0,1.8828451882845187,1.1297071129707112,1.1297071129707112,0.6119246861924686,0.1412133891213389,2.97489539748954,1.0826359832635983,0.8943514644351465,2.7771966527196654,2.6359832635983262,0.0,0.8002092050209205,1.0355648535564854,2.052301255230126,39.16317991631799,52.2489539748954,3.5303347280334725,662.9497907949791,263.0805439330544,3.953974895397489,3.953974895397489,0.9884937238493723,3.153765690376569,0.6119246861924686,63.12238493723849,3.4832635983263596,20.805439330543933,28.901673640167367,32.47907949790795,1.600418410041841,99.27301255230125,0.04707112970711297,0.08002092050209206,0.06589958158995815,-0.032949790794979075,5.601464435146443,1.4121338912133892,0.8472803347280335,2.631276150627615,0.5177824267782427,0.6119246861924686,0.05177824267782427,1.0355648535564854,1.4121338912133892,-0.37656903765690375,-0.01788702928870293
371,Lilian Brassier,fr FRA,DF,Brest,fr Ligue 1,23.0,1999.0,DF,30,30,2677,29.7,11,1,31,18,18,13,0,50.0,28,41,72,93,0,55.0,35.0,61.1,1503,1810,83.0,33730,12106,121,121,6,114,8,2062,254,1054,966,1582,20,5302,0,0.6,0.9,-0.6,180.0,34.0,23.0,87.5,28.0,0.0,1.9,49.0,29.0,20.0,0.67,12.47291744490101,0.36981695928277925,0.03361972357116175,1.0422114307060142,0.6051550242809114,0.6051550242809114,0.4370564064251027,0.0,1.6809861785580873,0.9413522599925289,1.3784086664176318,2.4206200971236456,3.126634292118043,0.0,1.8490847964138963,1.176690324990661,2.054165110197983,50.53044452745611,60.85169966380276,2.790437056406425,1133.9932760552858,407.0003735524841,4.067986552110572,4.067986552110572,0.2017183414269705,3.8326484871124396,0.268957788569294,69.32387000373552,8.539409787075083,35.435188644004484,32.47665296974225,53.18640268957788,0.6723944714232349,178.2517743742996,0.0,0.020171834142697048,0.030257751214045572,-0.020171834142697048,6.051550242809115,1.1430706014194993,0.7732536421367203,2.941725812476653,0.9413522599925289,0.0,0.06387747478520732,1.6473664549869256,0.9749719835636907,0.6723944714232349,0.022525214792678373
1643,Lisandro Martínez,ar ARG,DF,Manchester Utd,eng Premier League,25.0,1998.0,DF,11,8,646,7.2,3,0,12,8,8,4,0,41.7,10,5,17,26,0,4.0,5.0,44.4,411,446,92.2,6870,2103,28,28,3,29,1,510,75,234,259,338,8,1062,1,0.1,0.1,0.9,33.0,6.0,3.0,18.9,2.0,3.0,1.82,12.0,12.0,0.0,0.0,228.90092879256966,0.4179566563467492,0.0,1.671826625386997,1.1145510835913313,1.1145510835913313,0.5572755417956656,0.0,5.809597523219814,1.3931888544891642,0.6965944272445821,2.3684210526315788,3.6222910216718267,0.0,0.5572755417956656,0.6965944272445821,6.185758513931889,57.26006191950464,62.136222910216716,12.845201238390095,957.1207430340556,292.9876160990712,3.9009287925696596,3.9009287925696596,0.4179566563467492,4.040247678018575,0.1393188854489164,71.05263157894737,10.44891640866873,32.60061919504644,36.08359133126935,47.08978328173375,1.1145510835913313,147.95665634674924,0.1393188854489164,0.013931888544891642,0.013931888544891642,0.12538699690402477,4.597523219814241,0.8359133126934984,0.4179566563467492,2.63312693498452,0.2786377708978328,0.4179566563467492,0.25356037151702787,1.671826625386997,1.671826625386997,0.0,0.0
1323,Lloyd Kelly,eng ENG,DF,Bournemouth,eng Premier League,24.0,1998.0,DF,23,17,1559,17.3,2,0,24,19,10,9,5,56.0,22,13,37,67,0,28.0,18.0,60.9,673,906,74.3,13526,4407,56,56,9,76,7,1065,127,432,484,540,15,1451,1,1.2,0.8,-0.2,121.0,17.0,13.0,45.6,12.0,6.0,1.13,22.0,32.0,-10.0,-0.58,76.3758819756254,0.11545862732520847,0.0,1.3855035279025016,1.0968569595894804,0.5772931366260423,0.5195638229634381,0.28864656831302116,3.2328415651058373,1.2700449005772931,0.750481077613855,2.1359846055163567,3.867864015394484,0.0,1.6164207825529187,1.0391276459268761,3.515715202052598,38.85182809493265,52.30275817831943,4.289288005131494,780.8466966003848,254.41308531109686,3.2328415651058373,3.2328415651058373,0.5195638229634381,4.3874278383579215,0.40410519563822966,61.48171905067351,7.331622835150737,24.939063502245027,27.94098781270045,31.173829377806285,0.8659397049390635,83.76523412443875,0.05772931366260423,0.06927517639512508,0.04618345093008339,-0.011545862732520848,6.985246953175112,0.981398332264272,0.750481077613855,2.632456703014753,0.6927517639512508,0.3463758819756254,0.06523412443874278,1.2700449005772931,1.8473380372033354,-0.5772931366260423,-0.03348300192431045
586,Logan Costa,cv CPV,DF,Toulouse,fr Ligue 1,22.0,2001.0,DF,31,29,2650,29.4,6,0,40,24,31,9,0,62.5,42,23,63,120,1,64.0,37.0,63.4,1491,1784,83.6,29121,12198,145,145,6,129,6,2059,298,932,1001,1455,19,3931,1,0.6,0.7,0.4,158.0,38.0,10.0,86.6,28.0,2.0,1.19,37.0,37.0,0.0,0.0,19.901886792452828,0.2037735849056604,0.0,1.3584905660377358,0.8150943396226416,1.0528301886792453,0.30566037735849055,0.0,2.1226415094339623,1.4264150943396225,0.781132075471698,2.1396226415094337,4.0754716981132075,0.033962264150943396,2.1735849056603773,1.2566037735849058,2.1532075471698113,50.637735849056604,60.58867924528302,2.839245283018868,989.0150943396227,414.27169811320755,4.9245283018867925,4.9245283018867925,0.2037735849056604,4.381132075471698,0.2037735849056604,69.92830188679245,10.120754716981132,31.652830188679246,33.99622641509434,49.41509433962264,0.6452830188679245,133.50566037735848,0.033962264150943396,0.020377358490566037,0.023773584905660377,0.01358490566037736,5.366037735849057,1.290566037735849,0.33962264150943394,2.9411320754716983,0.9509433962264152,0.06792452830188679,0.04041509433962264,1.2566037735849058,1.2566037735849058,0.0,0.0
151,Lorenz Assignon,tg TOG,DF,Rennes,fr Ligue 1,23.0,2000.0,DF,29,27,2245,11.2,9,1,24,12,12,8,4,37.5,9,9,33,27,1,11.0,17.0,41.3,516,600,79.3,8700,2414,51,51,20,32,12,712,26,158,323,489,28,1380,3,1.8,1.3,-0.8,67.0,22.0,15.0,34.55,8.0,2.0,0.935,15.0,14.0,1.0,-0.5399999999999999,6.0534521158129175,0.36080178173719374,0.0400890868596882,0.9621380846325167,0.48106904231625836,0.48106904231625836,0.3207126948775056,0.1603563474387528,1.5033407572383075,0.36080178173719374,0.36080178173719374,1.3229398663697105,1.0824053452115814,0.0400890868596882,0.44097995545657015,0.6815144766146993,1.6556792873051225,20.68596881959911,24.05345211581292,3.179064587973274,348.7750556792873,96.7750556792873,2.044543429844098,2.044543429844098,0.8017817371937639,1.2828507795100224,0.48106904231625836,28.543429844097997,1.042316258351893,6.334075723830734,12.948775055679286,19.603563474387528,1.1224944320712695,55.32293986636971,0.12026726057906459,0.07216035634743875,0.05211581291759465,-0.032071269487750555,2.685968819599109,0.8819599109131403,0.6013363028953229,1.385077951002227,0.3207126948775056,0.0801781737193764,0.03748329621380846,0.6013363028953229,0.5612472160356348,0.0400890868596882,-0.021648106904231624
658,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,35.0,1988.0,DF,15,7,674,7.5,0,0,10,8,5,2,3,57.1,9,6,16,27,0,9.0,5.0,64.3,373,432,86.3,5791,1916,27,27,0,20,1,499,32,202,226,256,14,732,0,0.0,0.1,0.0,21.0,3.0,6.0,19.7,0.0,8.0,1.87,11.0,7.0,4.0,0.53,87.86350148367953,0.0,0.0,1.3353115727002969,1.0682492581602374,0.6676557863501484,0.26706231454005935,0.40059347181008903,7.6246290801186944,1.201780415430267,0.8011869436201781,2.136498516320475,3.605341246290801,0.0,1.201780415430267,0.6676557863501484,8.586053412462908,49.80712166172106,57.68545994065282,11.52373887240356,773.2789317507419,255.84569732937683,3.605341246290801,3.605341246290801,0.0,2.6706231454005938,0.13353115727002968,66.6320474777448,4.27299703264095,26.973293768545997,30.178041543026705,34.1839762611276,1.8694362017804154,97.74480712166172,0.0,0.0,0.013353115727002969,0.0,2.8041543026706233,0.40059347181008903,0.8011869436201781,2.6305637982195846,0.0,1.0682492581602374,0.2497032640949555,1.4688427299703266,0.9347181008902077,0.5341246290801187,0.07077151335311574
2132,Lorenzo Pirola,it ITA,DF,Salernitana,it Serie A,21.0,2002.0,DF,27,24,1987,22.1,4,0,39,23,25,14,0,53.6,46,25,64,93,1,58.0,35.0,62.4,868,1040,83.5,14823,5563,57,57,1,33,1,1280,198,664,567,644,13,1499,0,0.0,0.1,0.0,81.0,33.0,16.0,58.1,16.0,3.0,0.44,17.0,49.0,-32.0,-1.45,96.56768998490188,0.18117765475591344,0.0,1.7664821338701562,1.041771514846502,1.132360342224459,0.634121791645697,0.0,2.42778057372924,2.083543029693004,1.132360342224459,2.898842476094615,4.212380473074988,0.04529441368897836,2.627075993960745,1.5853044791142425,2.82637141419225,39.31555108203322,47.10619023653749,3.7820835430296933,671.3990941117263,251.97282335178664,2.5817815802717665,2.5817815802717665,0.04529441368897836,1.4947156517362856,0.04529441368897836,57.9768495218923,8.968293910417716,30.075490689481633,25.68193256165073,29.169602415702062,0.5888273779567187,67.89632611977856,0.0,0.0,0.004529441368897836,0.0,3.668847508807247,1.4947156517362856,0.7247106190236537,2.631605435329643,0.7247106190236537,0.13588324106693508,0.019929542023150476,0.7700050327126321,2.2194262707599397,-1.4494212380473075,-0.06567689984901862
2689,Lorenzo Venuti,it ITA,DF,Lecce,it Serie A,28.0,1995.0,DF,14,3,364,4.0,1,0,6,4,5,1,0,60.0,4,5,11,14,0,2.0,3.0,40.0,174,219,79.5,3279,1045,16,16,4,17,2,248,18,81,132,123,7,344,0,0.3,0.3,-0.3,21.0,5.0,1.0,10.6,1.0,11.0,0.93,2.0,12.0,-10.0,-2.47,664.8626373626374,0.24725274725274726,0.0,1.4835164835164836,0.989010989010989,1.2362637362637363,0.24725274725274726,0.0,14.835164835164836,0.989010989010989,1.2362637362637363,2.71978021978022,3.4615384615384617,0.0,0.4945054945054945,0.7417582417582418,9.89010989010989,43.02197802197802,54.14835164835164,19.656593406593405,810.7417582417584,258.3791208791209,3.956043956043956,3.956043956043956,0.989010989010989,4.2032967032967035,0.4945054945054945,61.31868131868132,4.450549450549451,20.027472527472526,32.637362637362635,30.412087912087912,1.7307692307692308,85.05494505494505,0.0,0.07417582417582418,0.07417582417582418,-0.07417582417582418,5.1923076923076925,1.2362637362637363,0.24725274725274726,2.620879120879121,0.24725274725274726,2.71978021978022,0.22994505494505493,0.4945054945054945,2.967032967032967,-2.4725274725274726,-0.6107142857142858
177,Loïc Bade,fr FRA,DF,Sevilla,es La Liga,23.0,2000.0,DF,28,27,2277,25.3,5,1,65,41,53,12,0,61.2,23,38,103,116,2,76.0,38.0,66.7,1113,1346,82.7,21547,8244,76,76,9,79,1,1648,184,920,692,846,15,2358,1,0.5,0.5,0.5,151.0,24.0,10.0,66.6,19.0,1.0,1.29,32.0,29.0,3.0,0.12,6.99604743083004,0.1976284584980237,0.039525691699604744,2.569169960474308,1.6205533596837944,2.0948616600790513,0.47430830039525695,0.0,2.4189723320158105,0.9090909090909092,1.5019762845849804,4.071146245059288,4.58498023715415,0.07905138339920949,3.003952569169961,1.5019762845849804,2.6363636363636367,43.99209486166008,53.201581027667984,3.2687747035573125,851.6600790513834,325.8498023715415,3.003952569169961,3.003952569169961,0.3557312252964427,3.122529644268775,0.039525691699604744,65.13833992094861,7.272727272727273,36.36363636363636,27.35177865612648,33.43873517786562,0.5928853754940712,93.20158102766798,0.039525691699604744,0.019762845849802372,0.019762845849802372,0.019762845849802372,5.968379446640316,0.9486166007905139,0.3952569169960474,2.632411067193676,0.7509881422924902,0.039525691699604744,0.05098814229249012,1.2648221343873518,1.1462450592885376,0.11857707509881424,0.0047430830039525695
1880,Loïc Nego,hu HUN,"DF,MF",Le Havre,fr Ligue 1,32.0,1991.0,DF,28,18,1561,17.3,3,0,37,26,21,12,4,60.0,12,16,53,17,0,8.0,7.0,53.3,481,639,75.3,7463,3221,64,64,13,30,19,784,27,149,367,537,30,1344,3,1.0,1.6,2.0,95.0,22.0,17.0,51.0,5.0,10.0,0.89,18.0,20.0,-2.0,-0.12,108.39205637411916,0.1729660474055093,0.0,2.133247918001281,1.4990390775144138,1.2107623318385652,0.6918641896220372,0.23062139654067904,3.459320948110186,0.6918641896220372,0.9224855861627161,3.0557335041639977,0.9801409352978859,0.0,0.46124279308135807,0.40358744394618834,3.073030108904548,27.732222934016654,36.84176809737348,4.341447789878283,430.2818705957719,185.7078795643818,3.6899423446508646,3.6899423446508646,0.7495195387572069,1.729660474055093,1.0954516335682254,45.2017937219731,1.5566944266495837,8.590647021140295,21.1595131326073,30.96092248558616,1.729660474055093,77.48878923766817,0.1729660474055093,0.05765534913516976,0.09224855861627163,0.11531069827033952,5.477258167841128,1.2684176809737346,0.9801409352978859,2.940422805893658,0.2882767456758488,0.5765534913516976,0.05131326073030109,1.0377962844330557,1.1531069827033953,-0.11531069827033952,-0.006918641896220372
425,Luca Caldirola,it ITA,DF,Monza,it Serie A,32.0,1991.0,DF,29,23,2141,23.8,7,1,25,14,19,4,2,59.1,26,29,54,53,0,30.0,23.0,56.6,1247,1374,90.8,23794,7803,56,56,5,60,1,1546,203,809,678,966,10,2482,1,0.6,0.2,0.4,58.0,24.0,17.0,62.6,19.0,6.0,1.1,25.0,37.0,-12.0,-0.5,17.8654834189631,0.29425502101821577,0.04203643157403082,1.0509107893507705,0.5885100420364315,0.7986921999065858,0.1681457262961233,0.08407286314806164,2.484353106025222,1.0929472209248015,1.219056515646894,2.2699673049976643,2.2279308734236336,0.0,1.2610929472209247,0.966837926202709,2.379262027090145,52.41943017281644,57.75805698271835,3.816907986921999,1000.2148528724895,328.0102755721625,2.354040168145726,2.354040168145726,0.21018215787015412,2.5221858944418494,0.04203643157403082,64.98832321345166,8.533395609528258,34.00747314339094,28.5007006071929,40.60719290051378,0.42036431574030825,104.3344231667445,0.04203643157403082,0.025221858944418498,0.008407286314806167,0.016814572629612334,2.438113031293788,1.0088743577767398,0.714619336758524,2.6314806165343296,0.7986921999065858,0.25221858944418496,0.04624007473143392,1.0509107893507705,1.5553479682391405,-0.5044371788883699,-0.02101821578701541
1334,Luca Kilian,de GER,DF,Köln,de Bundesliga,23.0,1999.0,DF,13,6,635,7.1,1,0,16,9,15,1,0,64.3,12,7,23,28,0,10.0,7.0,58.8,241,317,76.0,4399,1173,12,12,1,11,0,395,51,221,152,205,7,582,0,0.0,0.0,0.0,24.0,4.0,0.0,20.8,4.0,7.0,0.77,4.0,14.0,-10.0,-1.42,189.0708661417323,0.14173228346456693,0.0,2.267716535433071,1.2755905511811023,2.1259842519685037,0.14173228346456693,0.0,9.113385826771653,1.7007874015748032,0.9921259842519685,3.2598425196850394,3.968503937007874,0.0,1.4173228346456692,0.9921259842519685,8.333858267716536,34.15748031496063,44.92913385826771,10.771653543307087,623.4803149606299,166.251968503937,1.7007874015748032,1.7007874015748032,0.14173228346456693,1.5590551181102361,0.0,55.98425196850394,7.228346456692913,31.32283464566929,21.543307086614174,29.05511811023622,0.9921259842519685,82.48818897637796,0.0,0.0,0.0,0.0,3.4015748031496065,0.5669291338582677,0.0,2.9480314960629923,0.5669291338582677,0.9921259842519685,0.10913385826771654,0.5669291338582677,1.984251968503937,-1.4173228346456692,-0.201259842519685
1886,Luca Netz,de GER,DF,Gladbach,de Bundesliga,20.0,2003.0,DF,30,25,2225,24.7,2,0,38,22,19,16,3,53.5,36,22,60,76,1,37.0,29.0,56.1,945,1220,77.5,14370,5250,81,81,37,38,23,1498,86,486,611,761,46,1564,4,3.0,3.1,1.0,130.0,26.0,16.0,72.7,14.0,5.0,1.0,39.0,43.0,-4.0,-0.16,76.2876404494382,0.08089887640449439,0.0,1.5370786516853934,0.8898876404494381,0.7685393258426967,0.6471910112359551,0.12134831460674157,2.1640449438202247,1.456179775280899,0.8898876404494381,2.4269662921348316,3.0741573033707867,0.040449438202247195,1.4966292134831463,1.1730337078651685,2.2692134831460677,38.2247191011236,49.348314606741575,3.134831460674157,581.2584269662921,212.35955056179776,3.2764044943820223,3.2764044943820223,1.4966292134831463,1.5370786516853934,0.9303370786516854,60.593258426966294,3.4786516853932583,19.658426966292136,24.714606741573036,30.782022471910114,1.8606741573033707,63.262921348314606,0.16179775280898878,0.12134831460674157,0.1253932584269663,0.040449438202247195,5.258426966292135,1.051685393258427,0.6471910112359551,2.9406741573033712,0.5662921348314607,0.20224719101123598,0.040449438202247195,1.5775280898876405,1.7393258426966292,-0.16179775280898878,-0.0064719101123595505
2071,Luca Pellegrini,it ITA,DF,Lazio,it Serie A,24.0,1999.0,DF,19,8,786,8.7,7,1,18,13,7,10,1,52.9,7,9,27,20,0,13.0,7.0,65.0,372,515,72.2,5643,2051,46,46,2,29,7,613,20,197,275,292,18,983,0,0.3,0.3,-0.3,50.0,19.0,13.0,23.0,1.0,11.0,1.21,9.0,8.0,1.0,0.11,237.13740458015266,0.8015267175572519,0.11450381679389314,2.0610687022900764,1.4885496183206106,0.8015267175572519,1.1450381679389312,0.11450381679389314,6.057251908396947,0.8015267175572519,1.0305343511450382,3.0916030534351147,2.2900763358778624,0.0,1.4885496183206106,0.8015267175572519,7.442748091603054,42.595419847328245,58.969465648854964,8.267175572519085,646.1450381679389,234.8473282442748,5.2671755725190845,5.2671755725190845,0.22900763358778628,3.3206106870229006,0.8015267175572519,70.19083969465649,2.2900763358778624,22.557251908396946,31.48854961832061,33.43511450381679,2.0610687022900764,112.55725190839695,0.0,0.03435114503816794,0.03435114503816794,-0.03435114503816794,5.7251908396946565,2.1755725190839694,1.4885496183206106,2.6335877862595423,0.11450381679389314,1.2595419847328244,0.1385496183206107,1.0305343511450382,0.9160305343511451,0.11450381679389314,0.012595419847328242
2188,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,24.0,1999.0,DF,26,23,2065,22.9,14,0,14,10,11,1,2,61.5,25,29,43,64,0,40.0,38.0,51.3,1142,1362,83.8,23351,8689,99,99,7,95,11,1538,120,683,775,937,17,2808,1,0.4,0.7,0.6,99.0,32.0,11.0,60.4,19.0,3.0,1.69,38.0,28.0,10.0,0.44,95.36077481840194,0.6101694915254237,0.0,0.6101694915254237,0.4358353510895884,0.4794188861985472,0.043583535108958835,0.08716707021791767,2.6803874092009687,1.089588377723971,1.2639225181598064,1.87409200968523,2.7893462469733654,0.0,1.7433414043583535,1.6561743341404358,2.2358353510895883,49.77239709443099,59.360774818401936,3.6523002421307504,1017.7191283292979,378.6973365617434,4.314769975786924,4.314769975786924,0.30508474576271183,4.14043583535109,0.4794188861985472,67.0314769975787,5.230024213075061,29.767554479418884,33.777239709443094,40.837772397094426,0.7409200968523003,122.38256658595643,0.043583535108958835,0.017433414043583537,0.030508474576271184,0.026150121065375304,4.314769975786924,1.3946731234866827,0.4794188861985472,2.632445520581114,0.8280871670702179,0.1307506053268765,0.07365617433414043,1.6561743341404358,1.2203389830508473,0.4358353510895884,0.01917675544794189
1525,Lucas,br BRA,DF,Cádiz,es La Liga,22.0,2001.0,DF,28,15,1539,17.1,6,0,47,27,32,11,4,58.2,27,17,64,45,0,11.0,23.0,32.4,595,807,73.7,9653,3843,47,47,22,33,21,1020,54,306,447,487,30,1130,0,1.9,2.0,-1.9,92.0,12.0,6.0,45.0,13.0,13.0,0.75,7.0,33.0,-26.0,-1.52,89.18128654970761,0.3508771929824561,0.0,2.7485380116959064,1.5789473684210527,1.871345029239766,0.6432748538011696,0.23391812865497075,3.403508771929825,1.5789473684210527,0.9941520467836257,3.742690058479532,2.631578947368421,0.0,0.6432748538011696,1.345029239766082,1.894736842105263,34.7953216374269,47.192982456140356,4.309941520467836,564.5029239766081,224.73684210526315,2.7485380116959064,2.7485380116959064,1.286549707602339,1.9298245614035086,1.2280701754385963,59.64912280701754,3.1578947368421053,17.894736842105264,26.14035087719298,28.47953216374269,1.7543859649122806,66.08187134502924,0.0,0.1111111111111111,0.11695906432748537,-0.1111111111111111,5.380116959064328,0.7017543859649122,0.3508771929824561,2.631578947368421,0.7602339181286549,0.7602339181286549,0.043859649122807015,0.4093567251461988,1.9298245614035086,-1.5204678362573099,-0.08888888888888889
282,Lucas Beraldo,br BRA,DF,Paris S-G,fr Ligue 1,19.0,2003.0,DF,13,12,1008,11.2,4,1,22,14,14,8,0,40.0,15,20,42,25,0,15.0,15.0,50.0,867,968,89.6,15514,5185,44,44,4,65,2,1056,80,410,592,832,7,2168,0,0.2,0.2,-0.2,63.0,12.0,13.0,32.9,9.0,1.0,2.23,27.0,14.0,13.0,1.16,25.17857142857143,0.3571428571428571,0.08928571428571427,1.9642857142857142,1.25,1.25,0.7142857142857142,0.0,3.571428571428571,1.3392857142857142,1.7857142857142856,3.75,2.232142857142857,0.0,1.3392857142857142,1.3392857142857142,4.464285714285714,77.41071428571429,86.42857142857143,7.999999999999999,1385.1785714285713,462.9464285714286,3.9285714285714284,3.9285714285714284,0.3571428571428571,5.803571428571429,0.17857142857142855,94.28571428571429,7.142857142857142,36.607142857142854,52.85714285714286,74.28571428571428,0.625,193.57142857142856,0.0,0.017857142857142856,0.017857142857142856,-0.017857142857142856,5.625,1.0714285714285714,1.1607142857142856,2.9375,0.8035714285714285,0.08928571428571427,0.19910714285714287,2.4107142857142856,1.25,1.1607142857142856,0.10357142857142856
