Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1539,Mateus Lusuardi,br BRA,DF,Frosinone,it Serie A,19,2004,2.4,154,134,19,4,0,0,1,15,0,0,0,0,134,1,0,Matches
1540,Andreas Luthe,de GER,GK,Bochum,de Bundesliga,36,1987,1.0,49,37,12,5,0,0,0,0,0,0,0,0,25,0,0,Matches
1541,Zito Luvumbo,ao ANG,"FW,MF",Cagliari,it Serie A,21,2002,21.6,388,354,29,3,2,2,82,10,8,0,3,0,246,5,23,Matches
1542,Charalampos Lykogiannis,gr GRE,DF,Bologna,it Serie A,29,1993,10.0,594,496,96,9,0,8,59,84,3,2,1,0,451,2,16,Matches
1543,Senne Lynen,be BEL,MF,Werder Bremen,de Bundesliga,24,1999,20.0,903,863,39,24,2,6,4,1,0,0,0,0,746,1,13,Matches
1544,Joshua M'Bahia,ci CIV,MF,Clermont Foot,fr Ligue 1,18,2005,0.2,15,14,1,0,0,0,0,1,0,0,0,0,12,0,0,Matches
1545,Othmane Maamma,ma MAR,FW,Montpellier,fr Ligue 1,17,2005,1.0,32,32,0,0,0,0,4,0,0,0,0,0,25,0,1,Matches
1546,Ian Maatsen,nl NED,"FW,MF",Chelsea,eng Premier League,21,2002,2.3,138,126,12,0,1,0,8,11,1,0,1,0,97,0,1,Matches
1547,Ian Maatsen,nl NED,DF,Dortmund,de Bundesliga,21,2002,14.0,1060,945,112,17,3,8,26,94,1,1,0,0,928,3,20,Matches
1548,Alexis Mac Allister,ar ARG,MF,Liverpool,eng Premier League,24,1998,28.9,1967,1900,61,38,14,11,32,2,11,2,9,0,1704,6,32,Matches
1549,Deiver Machado,co COL,DF,Lens,fr Ligue 1,29,1993,12.5,488,396,91,3,0,0,29,87,0,0,0,0,383,1,17,Matches
1550,Darwin Machís,ve VEN,MF,Cádiz,es La Liga,30,1993,8.7,290,253,36,10,0,6,64,6,20,12,3,0,177,1,16,Matches
1551,James Maddison,eng ENG,MF,Tottenham,eng Premier League,26,1996,23.7,1500,1322,167,59,14,6,133,10,96,45,34,0,1210,11,30,Matches
1552,Noni Madueke,eng ENG,FW,Chelsea,eng Premier League,21,2002,11.7,486,472,10,2,2,0,22,6,2,1,0,0,412,4,6,Matches
1553,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,26,1997,16.2,603,482,119,2,2,2,67,116,1,0,0,0,374,2,20,Matches
1554,Gabriel Magalhães,br BRA,DF,Arsenal,eng Premier League,25,1997,33.8,2157,2030,122,53,2,4,4,4,0,0,0,0,1914,5,22,Matches
1555,Soungoutou Magassa,fr FRA,"DF,MF",Monaco,fr Ligue 1,19,2003,15.0,998,977,21,18,1,21,3,3,0,0,0,0,871,0,14,Matches
1556,Giulio Maggiore,it ITA,MF,Salernitana,it Serie A,25,1998,20.0,797,777,13,12,1,4,3,0,0,0,0,0,619,7,23,Matches
1557,Matej Maglica,hr CRO,DF,Darmstadt 98,de Bundesliga,24,1998,18.9,999,955,41,37,1,8,7,4,0,0,0,0,759,3,14,Matches
1558,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,27,1995,27.2,994,939,49,48,0,21,12,1,0,0,0,0,785,6,6,Matches
1559,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,25,1998,26.0,1143,1105,36,13,1,7,20,10,2,0,0,0,1008,2,17,Matches
1560,Yohann Magnin,fr FRA,MF,Clermont Foot,fr Ligue 1,26,1997,18.7,836,810,25,13,1,4,14,9,3,3,0,0,698,1,12,Matches
1561,Frank Magri,cm CMR,"FW,MF",Toulouse,fr Ligue 1,23,1999,16.0,333,323,9,0,3,1,17,4,0,0,0,0,231,1,11,Matches
1562,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,30,1993,18.4,1103,1018,83,36,0,13,3,2,0,0,0,0,917,2,3,Matches
1563,Jon Magunazelaia,es ESP,"FW,MF",Real Sociedad,es La Liga,22,2001,1.3,45,45,0,0,0,0,3,0,0,0,0,0,30,0,3,Matches
1564,Adel Mahamoud,km COM,FW,Nantes,fr Ligue 1,20,2003,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
1565,Arne Maier,de GER,MF,Augsburg,de Bundesliga,24,1999,11.1,593,498,92,21,0,2,85,8,61,17,34,0,449,3,12,Matches
1566,Habib Maïga,ci CIV,"MF,FW",Metz,fr Ligue 1,27,1996,1.6,63,62,0,0,0,0,1,0,0,0,0,0,47,1,1,Matches
1567,Mike Maignan,fr FRA,GK,Milan,it Serie A,28,1995,29.0,1228,1027,190,43,0,2,0,0,0,0,0,0,1033,11,2,Matches
1568,Linton Maina,de GER,"FW,MF",Köln,de Bundesliga,24,1999,21.1,661,613,47,3,0,1,74,40,3,1,1,0,484,1,43,Matches
1569,Patrick Mainka,de GER,DF,Heidenheim,de Bundesliga,28,1994,34.0,1555,1523,29,25,0,3,0,4,0,0,0,0,1289,3,16,Matches
1570,Kobbie Mainoo,eng ENG,MF,Manchester Utd,eng Premier League,18,2005,21.4,868,863,5,4,8,3,6,0,0,0,0,0,748,0,16,Matches
1571,Ainsley Maitland-Niles,eng ENG,"DF,MF",Lyon,fr Ligue 1,25,1997,15.9,796,694,98,9,1,5,21,86,3,1,0,0,663,4,12,Matches
1572,Radosław Majecki,pl POL,GK,Monaco,fr Ligue 1,23,1999,12.0,376,271,105,25,0,0,0,0,0,0,0,0,277,0,0,Matches
1573,Lovro Majer,hr CRO,MF,Rennes,fr Ligue 1,25,1998,0.2,16,15,1,0,0,0,1,0,1,0,1,0,14,0,1,Matches
1574,Lovro Majer,hr CRO,"MF,FW",Wolfsburg,de Bundesliga,25,1998,23.4,1039,968,68,18,1,2,89,3,42,21,17,0,760,3,40,Matches
1575,Jean-Victor Makengo,fr FRA,"MF,FW",Lorient,fr Ligue 1,25,1998,5.3,277,271,6,4,0,2,5,1,1,0,0,0,244,0,6,Matches
1576,Jordy Makengo,fr FRA,DF,Freiburg,de Bundesliga,21,2001,11.4,545,479,66,9,0,1,23,57,0,0,0,0,449,0,10,Matches
1577,Antoine Makoumbou,cg CGO,MF,Cagliari,it Serie A,25,1998,30.0,1210,1171,33,23,4,19,11,8,0,0,0,0,1065,6,11,Matches
1578,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,28,1995,36.3,1036,969,63,19,1,3,5,5,0,0,0,0,844,4,16,Matches
1579,Julián Malatini,ar ARG,DF,Werder Bremen,de Bundesliga,22,2001,6.7,364,346,16,14,0,1,6,2,0,0,0,0,295,2,8,Matches
1580,Daniel Maldini,it ITA,"MF,FW",Monza,it Serie A,21,2001,3.7,114,103,11,2,1,0,9,0,8,3,2,0,89,0,1,Matches
1581,Daniel Maldini,it ITA,"FW,MF",Empoli,it Serie A,21,2001,2.9,80,68,10,3,0,1,5,1,1,1,0,0,61,2,3,Matches
1582,Youssef Maleh,ma MAR,MF,Empoli,it Serie A,24,1998,28.9,1028,975,44,18,4,5,47,7,9,4,4,0,790,9,27,Matches
1583,Donyell Malen,nl NED,"FW,MF",Dortmund,de Bundesliga,24,1999,19.8,546,525,18,4,6,4,39,9,4,0,0,0,410,3,23,Matches
1584,Ruslan Malinovskyi,ua UKR,MF,Genoa,it Serie A,30,1993,17.2,719,688,26,15,5,9,19,5,5,4,0,1,573,5,13,Matches
1585,Lennard Maloney,us USA,MF,Heidenheim,de Bundesliga,23,1999,25.4,942,921,19,15,0,15,4,3,0,0,0,0,698,2,21,Matches
1586,Aaron Malouda,fr FRA,FW,Lille,fr Ligue 1,17,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1587,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,22,2000,36.5,1111,714,395,150,0,0,0,0,0,0,0,0,589,2,1,Matches
1588,David Mamutovic,de GER,"FW,DF",Mainz 05,de Bundesliga,22,2000,0.1,10,10,0,0,0,0,1,0,0,0,0,0,7,0,0,Matches
1589,Wilson Manafá,pt POR,"DF,MF",Granada,es La Liga,29,1994,2.7,135,106,29,0,1,1,8,29,0,0,0,0,104,0,3,Matches
1590,Hianga Mananga Mbock,fr FRA,"MF,FW",Brest,fr Ligue 1,23,1999,0.1,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
1591,Gianluca Mancini,it ITA,DF,Roma,it Serie A,27,1996,31.9,2011,1909,98,72,2,7,24,5,0,0,0,0,1744,4,6,Matches
1592,Marco Mancosu,it ITA,"MF,FW",Cagliari,it Serie A,34,1988,1.7,62,54,7,2,1,0,4,0,1,0,1,0,39,1,2,Matches
1593,Steve Mandanda,fr FRA,GK,Rennes,fr Ligue 1,38,1985,34.0,1209,921,288,96,0,0,0,0,0,0,0,0,885,0,0,Matches
1594,Christos Mandas,gr GRE,GK,Lazio,it Serie A,21,2001,8.0,269,220,49,20,0,0,0,0,0,0,0,0,181,0,0,Matches
1595,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,29,1994,8.1,414,360,53,7,0,2,6,46,0,0,0,0,353,1,6,Matches
1596,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,31,1991,12.4,734,688,45,24,2,3,0,4,0,0,0,0,671,1,4,Matches
1597,Rolando Mandragora,it ITA,MF,Fiorentina,it Serie A,26,1997,17.6,761,701,60,32,0,8,34,5,19,4,7,0,606,0,16,Matches
1598,Orel Mangala,be BEL,MF,Nott'ham Forest,eng Premier League,25,1998,17.4,646,639,5,4,1,2,2,0,0,0,0,0,570,2,6,Matches
1599,Orel Mangala,be BEL,MF,Lyon,fr Ligue 1,25,1998,4.4,182,179,3,3,1,2,2,0,0,0,0,0,154,0,3,Matches
1600,Vito Mannone,it ITA,GK,Lille,fr Ligue 1,35,1988,1.0,38,33,5,4,0,0,0,0,0,0,0,0,27,0,0,Matches
1601,Kostas Manolas,gr GRE,DF,Salernitana,it Serie A,32,1991,5.4,303,295,8,8,1,2,1,0,0,0,0,0,276,0,0,Matches
1602,Javier Manquillo,es ESP,"DF,MF",Celta Vigo,es La Liga,29,1994,8.3,436,360,76,6,1,0,5,70,0,0,0,0,357,0,9,Matches
1603,Braydon Manu,gh GHA,MF,Darmstadt 98,de Bundesliga,26,1997,1.9,33,29,3,0,0,0,4,3,0,0,0,0,24,1,4,Matches
1604,Benson Manuel,ao ANG,"MF,FW",Burnley,eng Premier League,26,1997,1.3,59,52,6,0,0,0,9,2,4,0,1,0,48,1,3,Matches
1605,Faitout Maouassa,fr FRA,"DF,MF",Granada,es La Liga,25,1998,2.5,97,67,30,5,0,1,20,19,6,6,0,0,58,0,6,Matches
1606,Faitout Maouassa,fr FRA,"MF,DF",Lens,fr Ligue 1,25,1998,0.8,29,20,9,0,0,0,3,8,1,0,1,0,20,0,1,Matches
1607,Marcão,br BRA,DF,Sevilla,es La Liga,27,1996,3.9,199,190,6,5,0,0,0,1,0,0,0,0,176,3,1,Matches
1608,Solly March,eng ENG,"FW,DF",Brighton,eng Premier League,29,1994,6.2,261,222,39,8,1,1,21,19,12,6,2,0,203,0,7,Matches
1609,Riccardo Marchizza,it ITA,DF,Frosinone,it Serie A,25,1998,12.8,558,444,112,10,0,2,22,102,0,0,0,0,423,2,16,Matches
1610,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,31,1992,25.2,1300,1193,104,69,0,10,14,7,0,0,0,0,1073,3,6,Matches
1611,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,34,1989,25.1,1566,1262,298,30,1,3,121,267,1,1,0,0,1243,6,33,Matches
1612,Alberto Marí,es ESP,FW,Valencia,es La Liga,22,2001,3.1,61,56,5,0,0,0,2,0,0,0,0,0,38,0,6,Matches
1613,José Mari,es ESP,"MF,FW",Cádiz,es La Liga,35,1987,0.2,21,18,2,2,0,0,0,0,0,0,0,0,16,1,1,Matches
1614,Pablo Marí,es ESP,DF,Monza,it Serie A,29,1993,29.1,1737,1670,66,31,0,5,4,12,0,0,0,0,1581,1,6,Matches
1615,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,28,1995,14.7,653,626,25,21,0,12,1,0,0,0,0,0,562,2,6,Matches
1616,Mariano,do DOM,"FW,MF",Sevilla,es La Liga,29,1993,2.7,53,46,7,0,1,1,1,1,0,0,0,0,37,0,2,Matches
1617,Mirko Marić,hr CRO,FW,Monza,it Serie A,28,1995,3.2,91,87,4,0,0,0,1,0,0,0,0,0,66,0,4,Matches
1618,Rafa Marín,es ESP,DF,Alavés,es La Liga,21,2002,27.1,1025,962,60,54,0,23,1,3,0,0,0,0,846,3,7,Matches
1619,Răzvan Marin,ro ROU,MF,Empoli,it Serie A,27,1996,20.2,907,747,154,90,8,2,98,3,57,20,33,0,671,6,11,Matches
1620,Diego Mariño,es ESP,GK,Almería,es La Liga,33,1990,1.0,27,25,2,0,0,0,0,0,0,0,0,0,23,0,0,Matches
1621,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,29,1994,19.6,1054,1010,42,36,0,2,0,4,0,0,0,0,934,2,9,Matches
1622,Mika Mármol,es ESP,DF,Las Palmas,es La Liga,22,2001,35.3,2586,2368,211,95,1,7,5,36,0,0,0,0,2282,7,20,Matches
1623,Omar Marmoush,eg EGY,"FW,MF",Eint Frankfurt,de Bundesliga,24,1999,25.6,574,494,78,7,7,5,33,5,16,5,10,0,407,2,27,Matches
1624,Marquinhos,br BRA,"FW,MF",Nantes,fr Ligue 1,20,2003,1.7,67,62,5,1,0,0,5,3,0,0,0,0,50,0,2,Matches
1625,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,29,1994,17.1,1807,1757,47,22,4,3,0,21,0,0,0,0,1706,3,6,Matches
1626,Unai Marrero,es ESP,GK,Real Sociedad,es La Liga,21,2001,1.6,45,22,23,15,0,0,0,0,0,0,0,0,28,0,1,Matches
1627,Agustín Martegani,ar ARG,MF,Salernitana,it Serie A,23,2000,8.1,297,280,12,8,1,1,1,2,2,0,0,0,248,5,4,Matches
1628,Eric Martel,de GER,MF,Köln,de Bundesliga,21,2002,27.3,1126,1109,14,10,0,0,19,4,0,0,0,0,913,3,26,Matches
1629,Roger Martí,es ESP,FW,Cádiz,es La Liga,32,1991,15.1,344,313,28,1,3,2,9,0,0,0,0,0,225,3,15,Matches
1630,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,27,1995,5.0,139,131,6,0,0,0,0,0,0,0,0,0,109,2,3,Matches
1631,Aarón Martín,es ESP,DF,Genoa,it Serie A,26,1997,15.3,619,495,119,16,0,2,106,71,32,7,21,0,431,5,22,Matches
1632,Iván Martín,es ESP,MF,Girona,es La Liga,24,1999,30.3,1628,1583,37,20,2,4,10,6,0,0,0,0,1487,8,19,Matches
1633,Jon Martin,es ESP,DF,Real Sociedad,es La Liga,17,2006,0.3,7,7,0,0,0,1,0,0,0,0,0,0,5,0,0,Matches
1634,Jonas Martin,fr FRA,MF,Brest,fr Ligue 1,33,1990,13.4,962,927,33,21,0,9,7,8,2,1,0,0,839,2,12,Matches
1635,Mario Martín,es ESP,MF,Real Madrid,es La Liga,19,2004,0.2,15,14,1,1,0,0,0,0,0,0,0,0,12,0,0,Matches
1636,Gabriel Martinelli,br BRA,FW,Arsenal,eng Premier League,22,2001,22.4,929,878,49,3,3,3,109,11,35,30,0,0,724,2,29,Matches
1637,Tommaso Martinelli,it ITA,GK,Fiorentina,it Serie A,17,2006,1.0,49,38,11,2,0,1,0,0,0,0,0,0,37,0,0,Matches
1638,Arnau Martinez,es ESP,DF,Girona,es La Liga,20,2003,13.8,834,731,101,25,2,3,7,76,0,0,0,0,751,2,8,Matches
1639,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,30,1992,33.5,1436,1170,259,100,0,0,0,0,0,0,0,0,1190,7,1,Matches
1640,Iñigo Martínez,es ESP,DF,Barcelona,es La Liga,32,1991,14.4,1132,1092,37,22,3,22,3,8,0,0,0,0,1001,3,4,Matches
1641,Josep Martinez,es ESP,GK,Genoa,it Serie A,25,1998,36.0,1430,1129,295,124,0,5,0,0,0,0,0,0,1017,6,2,Matches
1642,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,25,1997,29.5,782,734,42,4,12,3,15,1,0,0,0,0,604,6,28,Matches
1643,Lisandro Martínez,ar ARG,DF,Manchester Utd,eng Premier League,25,1998,7.2,446,414,30,10,1,1,2,0,0,0,0,0,411,2,1,Matches
1644,Marc Martínez,es ESP,GK,Granada,es La Liga,33,1990,3.0,98,64,34,10,0,0,0,0,0,0,0,0,75,0,0,Matches
1645,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,27,1996,25.5,1668,1609,50,47,2,28,5,3,0,0,0,0,1362,9,14,Matches
1646,Adam Marušić,me MNE,DF,Lazio,it Serie A,30,1992,34.4,1880,1575,304,20,0,4,44,284,0,0,0,0,1560,1,27,Matches
1647,Marvin,es ESP,"FW,DF",Las Palmas,es La Liga,23,2000,20.6,774,723,49,5,0,1,91,43,1,0,1,0,557,2,36,Matches
1648,Omar Mascarell,gq EQG,MF,Mallorca,es La Liga,30,1993,17.5,779,766,13,12,2,12,4,1,0,0,0,0,638,0,13,Matches
1649,Adam Masina,ma MAR,DF,Udinese,it Serie A,29,1994,0.7,30,27,3,0,0,0,0,3,0,0,0,0,22,0,1,Matches
1650,Adam Masina,ma MAR,DF,Torino,it Serie A,29,1994,11.4,652,620,31,8,0,1,4,17,0,0,0,0,557,1,2,Matches
1651,Erhan Mašović,rs SRB,"DF,MF",Bochum,de Bundesliga,24,1998,24.7,732,692,39,20,2,4,5,18,0,0,0,0,570,1,9,Matches
1652,Han-Noah Massengo,fr FRA,"MF,DF",Burnley,eng Premier League,22,2001,0.2,12,11,1,0,0,0,2,1,0,0,0,0,6,0,1,Matches
1653,Roberto Massimo,de GER,"FW,DF",Stuttgart,de Bundesliga,22,2000,0.9,39,34,5,0,0,0,0,5,0,0,0,0,30,0,5,Matches
1654,Clinton Mata,ao ANG,DF,Lyon,fr Ligue 1,30,1992,24.7,1514,1332,181,32,0,2,52,149,0,0,0,0,1286,1,26,Matches
1655,Jaime Mata,es ESP,"FW,MF",Getafe,es La Liga,34,1988,19.9,521,502,17,1,0,1,39,8,1,0,0,0,340,2,21,Matches
1656,Pape Matar Sarr,sn SEN,MF,Tottenham,eng Premier League,20,2002,23.0,1349,1329,18,5,6,3,25,9,1,0,0,0,1179,2,27,Matches
1657,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,21,2002,1.1,63,61,2,1,0,1,1,1,0,0,0,0,50,0,0,Matches
1658,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,26,1997,25.4,433,421,12,0,1,3,20,0,0,0,0,0,309,0,14,Matches
1659,Nemanja Matić,rs SRB,MF,Rennes,fr Ligue 1,34,1988,11.4,804,760,41,38,2,5,5,3,0,0,0,0,695,3,14,Matches
1660,Nemanja Matić,rs SRB,MF,Lyon,fr Ligue 1,34,1988,13.9,989,948,34,34,3,6,4,0,0,0,0,0,845,7,26,Matches
1661,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,31,1991,8.7,564,559,4,4,0,0,0,0,0,0,0,0,494,1,4,Matches
1662,Alex Matos,eng ENG,MF,Chelsea,eng Premier League,18,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1663,Chrislain Matsima,fr FRA,DF,Clermont Foot,fr Ligue 1,21,2002,13.1,655,635,19,13,0,1,0,3,0,0,0,0,569,1,10,Matches
1664,Chrislain Matsima,fr FRA,DF,Monaco,fr Ligue 1,21,2002,3.3,231,224,6,2,0,0,0,3,0,0,0,0,215,1,0,Matches
1665,Jean Mattéo Bahoya,fr FRA,"MF,FW",Eint Frankfurt,de Bundesliga,18,2005,2.0,82,80,2,0,0,0,6,2,0,0,0,0,62,0,2,Matches
1666,Remi Matthews,eng ENG,GK,Crystal Palace,eng Premier League,29,1994,0.0,5,2,3,2,0,0,0,0,0,0,0,0,0,0,0,Matches
1667,Alan Matturro,uy URU,DF,Genoa,it Serie A,18,2004,1.2,25,24,1,0,0,0,0,1,0,0,0,0,16,0,1,Matches
1668,Azor Matusiwa,nl NED,MF,Reims,fr Ligue 1,25,1998,15.4,750,740,9,8,0,5,0,1,0,0,0,0,650,1,8,Matches
1669,Azor Matusiwa,nl NED,MF,Rennes,fr Ligue 1,25,1998,8.8,454,442,12,11,1,1,1,1,0,0,0,0,398,0,5,Matches
1670,Neal Maupay,fr FRA,FW,Brentford,eng Premier League,26,1996,14.7,392,362,28,6,5,2,8,10,1,0,0,0,282,2,28,Matches
1671,Neal Maupay,fr FRA,FW,Everton,eng Premier League,26,1996,1.2,26,23,3,0,0,1,0,0,0,0,0,0,22,0,1,Matches
1672,Aïman Maurer,ma MAR,"MF,FW",Clermont Foot,fr Ligue 1,18,2004,0.6,29,25,4,0,0,0,4,1,3,3,0,0,21,0,0,Matches
1673,Konstantinos Mavropanos,gr GRE,DF,West Ham,eng Premier League,25,1997,16.7,635,597,36,29,1,11,1,5,0,0,0,0,482,2,7,Matches
1674,Christian Mawissa,fr FRA,DF,Toulouse,fr Ligue 1,18,2005,12.4,617,562,55,7,0,3,4,44,0,0,0,0,511,0,9,Matches
1675,Philipp Max,de GER,DF,Eint Frankfurt,de Bundesliga,29,1993,15.0,898,730,166,23,1,3,59,130,13,5,6,0,742,2,12,Matches
1676,Eric Maxim Choupo-Moting,cm CMR,"MF,FW",Bayern Munich,de Bundesliga,34,1989,8.0,282,273,9,0,3,0,11,0,0,0,0,0,232,0,13,Matches
1677,Luís Maximiano,pt POR,GK,Almería,es La Liga,24,1999,33.0,1266,862,397,133,0,1,0,0,0,0,0,0,833,7,0,Matches
1678,Noam Mayoka-Tika,be BEL,MF,Marseille,fr Ligue 1,19,2003,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
1679,Borja Mayoral,es ESP,FW,Getafe,es La Liga,26,1997,23.9,558,530,26,0,0,8,22,1,1,0,0,0,422,2,26,Matches
1680,Senny Mayulu,fr FRA,"FW,MF",Paris S-G,fr Ligue 1,17,2006,3.6,175,172,3,0,2,0,13,1,2,0,0,0,145,0,5,Matches
1681,Youssef Maziz,fr FRA,"FW,MF",Metz,fr Ligue 1,25,1998,1.4,39,33,5,1,1,2,4,1,3,2,1,0,30,1,0,Matches
1682,Noussair Mazraoui,ma MAR,DF,Bayern Munich,de Bundesliga,25,1997,13.3,980,865,112,14,0,0,19,98,0,0,0,0,865,3,23,Matches
1683,Luca Mazzitelli,it ITA,MF,Frosinone,it Serie A,27,1995,24.6,1309,1234,67,38,5,10,42,5,12,7,3,0,974,8,21,Matches
1684,Pasquale Mazzocchi,it ITA,DF,Salernitana,it Serie A,28,1995,14.1,635,502,131,11,1,4,42,119,1,0,1,0,460,2,17,Matches
1685,Pasquale Mazzocchi,it ITA,DF,Napoli,it Serie A,28,1995,4.8,276,237,39,4,2,3,14,35,0,0,0,0,225,0,2,Matches
1686,Kevin Mbabu,ch SUI,DF,Augsburg,de Bundesliga,28,1995,22.7,1020,780,236,6,1,2,101,230,0,0,0,0,644,4,42,Matches
1687,Noah Mbamba,be BEL,MF,Leverkusen,de Bundesliga,18,2005,0.2,20,20,0,0,0,0,1,0,0,0,0,0,19,0,0,Matches
1688,Ethan Mbappé,fr FRA,"MF,DF",Paris S-G,fr Ligue 1,16,2006,0.5,46,44,2,0,0,0,1,2,0,0,0,0,42,0,0,Matches
1689,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,24,1998,24.0,965,936,24,5,12,10,23,6,7,0,0,0,801,5,19,Matches
1690,Malick Mbaye,sn SEN,"MF,FW",Metz,fr Ligue 1,19,2004,1.7,54,49,5,1,0,0,13,0,3,0,3,0,34,0,5,Matches
1691,Mamadou Mbaye,sn SEN,DF,Cádiz,es La Liga,25,1998,3.2,84,80,3,3,0,0,0,0,0,0,0,0,47,1,1,Matches
1692,Chancel Mbemba,cd COD,DF,Marseille,fr Ligue 1,28,1994,24.5,1398,1325,71,36,0,2,15,18,0,0,0,0,1222,2,8,Matches
1693,Nolan Mbemba,cg CGO,MF,Le Havre,fr Ligue 1,28,1995,0.2,34,33,1,0,0,1,2,0,1,0,1,0,28,0,0,Matches
1694,Bryan Mbeumo,cm CMR,FW,Brentford,eng Premier League,23,1999,21.8,765,668,89,26,15,4,92,15,47,21,10,3,511,8,29,Matches
1695,Christ Mbondi,fr FRA,FW,Reims,fr Ligue 1,18,2004,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
1696,Jordi Mboula,es ESP,"FW,MF",Hellas Verona,it Serie A,24,1999,3.4,69,68,1,1,0,1,8,0,0,0,0,0,46,0,9,Matches
1697,Nathanael Mbuku,cd COD,FW,Augsburg,de Bundesliga,21,2002,0.1,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
1698,James Mcatee,eng ENG,"MF,FW",Sheffield Utd,eng Premier League,20,2002,20.2,530,484,42,7,6,1,36,1,7,5,0,0,362,4,17,Matches
1699,James Mcatee,eng ENG,MF,Manchester City,eng Premier League,20,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1700,Oliver McBurnie,sct SCO,FW,Sheffield Utd,eng Premier League,27,1996,14.2,408,400,3,0,1,1,5,0,0,0,0,0,242,5,14,Matches
1701,James McConnell,eng ENG,MF,Liverpool,eng Premier League,18,2004,0.0,6,6,0,0,0,0,0,0,0,0,0,0,5,0,1,Matches
1702,John McGinn,sct SCO,"MF,FW",Aston Villa,eng Premier League,28,1994,33.3,1223,1137,82,31,15,8,74,3,37,28,0,0,972,4,25,Matches
1703,Scott McKenna,sct SCO,DF,Nott'ham Forest,eng Premier League,26,1996,4.6,186,168,18,1,0,0,0,17,0,0,0,0,137,0,2,Matches
1704,Weston McKennie,us USA,"MF,DF",Juventus,it Serie A,24,1998,28.8,1172,990,178,9,3,6,59,168,1,0,0,0,898,4,23,Matches
1705,Dwight McNeil,eng ENG,"MF,FW",Everton,eng Premier League,23,1999,32.1,1266,1098,158,46,14,5,229,26,82,59,14,2,874,10,62,Matches
1706,Scott McTominay,sct SCO,"MF,FW",Manchester Utd,eng Premier League,26,1996,21.1,655,639,13,4,2,3,4,5,0,0,0,0,528,3,19,Matches
1707,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,24,1999,30.2,2112,2018,90,79,6,10,20,9,0,0,0,0,1823,4,27,Matches
1708,Ben Mee,eng ENG,DF,Brentford,eng Premier League,33,1989,14.1,667,594,72,15,0,3,5,56,0,0,0,0,511,1,6,Matches
1709,Marvin Mehlem,de GER,MF,Darmstadt 98,de Bundesliga,25,1997,16.5,587,535,47,5,2,0,18,10,2,0,0,0,448,5,18,Matches
1710,Bamo Meïté,ci CIV,DF,Marseille,fr Ligue 1,21,2001,7.1,507,473,34,10,0,0,4,20,0,0,0,0,462,0,6,Matches
1711,Bamo Meïté,ci CIV,DF,Lorient,fr Ligue 1,21,2001,1.6,56,54,2,1,0,0,0,1,0,0,0,0,48,0,1,Matches
1712,Hannibal Mejbri,tn TUN,"MF,FW",Manchester Utd,eng Premier League,20,2003,1.5,38,37,1,1,2,0,1,0,0,0,0,0,31,0,2,Matches
1713,Hannibal Mejbri,tn TUN,MF,Sevilla,es La Liga,20,2003,1.2,50,49,1,1,0,1,2,0,0,0,0,0,41,0,0,Matches
1714,Óscar Melendo,es ESP,"MF,FW",Granada,es La Liga,25,1997,12.5,409,398,8,4,6,3,9,2,2,0,2,0,328,3,9,Matches
1715,Gonzalo Melero,es ESP,"MF,FW",Almería,es La Liga,29,1994,12.3,465,443,20,10,0,0,4,3,0,0,0,0,381,2,5,Matches
