Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
912,Shiō Fukuda,jp JPN,"FW,MF",Gladbach,de Bundesliga,19,2004,0.4,2,4.86,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
913,Angelo Fulgini,fr FRA,MF,Lens,fr Ligue 1,26,1996,15.3,69,4.51,40,20,1,4,4,0,4,0.26,2,2,0,0,0,0,Matches
914,Niclas Füllkrug,de GER,FW,Werder Bremen,de Bundesliga,30,1993,2.0,7,3.50,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
915,Niclas Füllkrug,de GER,FW,Dortmund,de Bundesliga,30,1993,24.6,57,2.32,50,0,0,4,3,0,11,0.45,10,0,0,1,0,0,Matches
916,Gerardo Fusco,it ITA,FW,Salernitana,it Serie A,18,2005,0.2,2,12.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
917,Daniel Fuzato,br BRA,GK,Getafe,es La Liga,26,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
918,Matteo Gabbia,it ITA,DF,Milan,it Serie A,23,1999,14.2,8,0.56,4,1,0,2,0,1,1,0.07,0,0,0,1,0,0,Matches
919,Matteo Gabbia,it ITA,DF,Villarreal,es La Liga,23,1999,5.3,5,0.94,5,0,0,0,0,0,1,0.19,1,0,0,0,0,0,Matches
920,Gianluca Gaetano,it ITA,"FW,MF",Cagliari,it Serie A,23,2000,8.3,34,4.11,27,1,3,1,2,0,3,0.36,1,0,1,1,0,0,Matches
921,Gianluca Gaetano,it ITA,MF,Napoli,it Serie A,23,2000,1.8,8,4.44,7,0,0,0,1,0,1,0.56,0,0,0,0,1,0,Matches
922,Roberto Gagliardini,it ITA,"MF,DF",Monza,it Serie A,29,1994,26.2,51,1.94,45,2,0,1,3,0,3,0.11,3,0,0,0,0,0,Matches
923,Cody Gakpo,nl NED,"FW,MF",Liverpool,eng Premier League,24,1999,18.3,73,3.98,47,1,6,12,5,2,10,0.55,6,0,1,2,1,0,Matches
924,Javi Galán,es ESP,DF,Atlético Madrid,es La Liga,28,1994,1.0,4,4.04,2,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
925,Javi Galán,es ESP,DF,Real Sociedad,es La Liga,28,1994,11.9,22,1.84,19,2,0,1,0,0,3,0.25,3,0,0,0,0,0,Matches
926,Iñigo Ruiz de Galarreta,es ESP,MF,Athletic Club,es La Liga,29,1993,23.2,56,2.41,42,12,0,0,2,0,9,0.39,9,0,0,0,0,0,Matches
927,Pablo Galdames Millán,cl CHI,"MF,DF",Genoa,it Serie A,26,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
928,Conor Gallagher,eng ENG,MF,Chelsea,eng Premier League,23,2000,34.8,109,3.14,78,15,5,4,1,6,14,0.40,7,5,0,1,0,1,Matches
929,Antonino Gallo,it ITA,DF,Lecce,it Serie A,23,2000,27.7,72,2.60,55,10,4,1,1,1,4,0.14,4,0,0,0,0,0,Matches
930,Cristian Gamboa,cr CRC,DF,Bochum,de Bundesliga,33,1989,13.2,20,1.52,15,3,0,2,0,0,2,0.15,1,1,0,0,0,0,Matches
931,Kévin Gameiro,fr FRA,"FW,MF",Strasbourg,fr Ligue 1,36,1987,15.0,52,3.48,43,0,2,6,1,0,5,0.33,2,0,0,3,0,0,Matches
932,Idrissa Gana Gueye,sn SEN,MF,Everton,eng Premier League,33,1989,20.9,52,2.48,37,0,0,5,4,6,4,0.19,4,0,0,0,0,0,Matches
933,Ignatius Ganago,cm CMR,"FW,MF",Nantes,fr Ligue 1,24,1999,2.0,5,2.45,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
934,Ben Gannon-Doak,sct SCO,FW,Liverpool,eng Premier League,17,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
935,Aleix García,es ESP,MF,Girona,es La Liga,26,1997,35.5,129,3.63,82,40,1,1,4,1,21,0.59,16,5,0,0,0,0,Matches
936,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,es La Liga,30,1992,27.5,79,2.87,58,5,3,4,6,3,5,0.18,4,0,0,0,1,0,Matches
937,Dani García,es ESP,MF,Athletic Club,es La Liga,33,1990,8.3,3,0.36,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
938,David García,es ESP,DF,Osasuna,es La Liga,29,1994,25.9,18,0.69,16,0,0,1,0,1,3,0.12,2,0,0,1,0,0,Matches
939,Eric García,es ESP,DF,Barcelona,es La Liga,22,2001,0.6,1,1.58,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
940,Eric García,es ESP,DF,Girona,es La Liga,22,2001,29.3,42,1.43,39,0,0,2,1,0,6,0.20,6,0,0,0,0,0,Matches
941,Fran Garcia,es ESP,DF,Real Madrid,es La Liga,23,1999,15.5,34,2.19,32,0,2,0,0,0,4,0.26,4,0,0,0,0,0,Matches
942,Gonzalo García,es ESP,"FW,MF",Real Madrid,es La Liga,19,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
943,Jastin García,es ESP,FW,Girona,es La Liga,19,2004,0.4,1,2.81,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
944,Raúl García,es ESP,"FW,MF",Athletic Club,es La Liga,37,1986,4.7,4,0.86,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
945,Rubén García,es ESP,"FW,MF",Osasuna,es La Liga,30,1993,17.2,65,3.79,36,14,7,2,6,0,5,0.29,4,0,0,0,1,0,Matches
946,Santiago García,es ESP,FW,Getafe,es La Liga,21,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
947,Ulisses Garcia,ch SUI,DF,Marseille,fr Ligue 1,27,1996,10.1,18,1.79,12,3,3,0,0,0,0,0.00,0,0,0,0,0,0,Matches
948,Unai García,es ESP,DF,Osasuna,es La Liga,31,1992,6.2,2,0.32,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
949,Alejandro Garnacho,ar ARG,FW,Manchester Utd,eng Premier League,19,2004,28.5,119,4.17,80,0,13,13,12,1,15,0.53,10,0,1,1,2,1,Matches
950,James Garner,eng ENG,MF,Everton,eng Premier League,22,2001,33.4,98,2.94,58,22,3,6,4,5,8,0.24,3,1,0,1,1,2,Matches
951,Luca Garritano,it ITA,"MF,DF",Frosinone,it Serie A,29,1994,5.4,15,2.78,10,3,0,0,2,0,3,0.56,2,1,0,0,0,0,Matches
952,Yarek Gasiorowski,es ESP,DF,Valencia,es La Liga,18,2005,8.2,5,0.61,2,2,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
953,Johan Gastien,fr FRA,MF,Clermont Foot,fr Ligue 1,35,1988,25.1,63,2.51,47,11,0,1,2,2,4,0.16,4,0,0,0,0,0,Matches
954,Federico Gatti,it ITA,DF,Juventus,it Serie A,25,1998,29.3,29,0.99,23,0,2,2,1,1,2,0.07,1,0,0,1,0,0,Matches
955,Federico Gattoni,ar ARG,"DF,FW",Sevilla,es La Liga,24,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
956,Gavi,es ESP,"MF,FW",Barcelona,es La Liga,18,2004,10.5,27,2.57,24,0,2,0,0,1,3,0.29,3,0,0,0,0,0,Matches
957,Paulo Gazzaniga,ar ARG,GK,Girona,es La Liga,31,1992,38.0,11,0.29,8,3,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
958,Yann Gboho,fr FRA,"MF,FW",Toulouse,fr Ligue 1,22,2001,13.3,39,2.94,27,0,7,1,4,0,7,0.53,5,0,0,0,2,0,Matches
959,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,25,1998,0.7,1,1.41,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
960,Gelabert,es ESP,"MF,FW",Toulouse,fr Ligue 1,22,2000,8.4,21,2.50,15,3,1,1,1,0,3,0.36,2,1,0,0,0,0,Matches
961,Francesco Gelli,it ITA,"MF,DF",Frosinone,it Serie A,26,1996,17.3,48,2.77,27,14,1,1,4,1,3,0.17,0,2,0,0,1,0,Matches
962,Luca Gemello,it ITA,GK,Torino,it Serie A,23,2000,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
963,Valentin Gendrey,fr FRA,DF,Lecce,it Serie A,23,2000,33.8,63,1.86,47,7,5,2,2,0,3,0.09,2,0,1,0,0,0,Matches
964,Denis Genreau,au AUS,"MF,FW",Toulouse,fr Ligue 1,24,1999,5.2,13,2.52,12,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
965,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,de Bundesliga,29,1994,18.1,35,1.93,32,0,0,1,2,0,1,0.06,1,0,0,0,0,0,Matches
966,Anwar El Ghazi,nl NED,"MF,DF",Mainz 05,de Bundesliga,28,1995,0.6,4,6.67,2,0,2,0,0,0,1,1.67,1,0,0,0,0,0,Matches
967,Farés Ghedjemis,fr FRA,"FW,MF",Frosinone,it Serie A,20,2002,2.0,4,1.98,3,0,1,0,0,0,1,0.49,0,0,1,0,0,0,Matches
968,Saman Ghoddos,ir IRN,DF,Brentford,eng Premier League,29,1993,8.2,20,2.44,10,5,1,0,3,1,0,0.00,0,0,0,0,0,0,Matches
969,Lautaro Gianetti,ar ARG,DF,Udinese,it Serie A,29,1993,7.0,3,0.43,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
970,Morgan Gibbs-White,eng ENG,"MF,FW",Nott'ham Forest,eng Premier League,23,2000,35.1,149,4.25,86,38,9,7,8,1,18,0.51,14,3,0,1,0,0,Matches
971,Samuel Gigot,fr FRA,DF,Marseille,fr Ligue 1,29,1993,19.2,27,1.41,17,3,1,5,1,0,4,0.21,1,0,0,3,0,0,Matches
972,Bryan Gil,es ESP,"FW,MF",Tottenham,eng Premier League,22,2001,2.3,9,3.88,8,0,0,1,0,0,1,0.43,1,0,0,0,0,0,Matches
973,David Gil,es ESP,GK,Cádiz,es La Liga,29,1994,4.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
974,Mario Gila,es ESP,DF,Lazio,it Serie A,22,2000,20.1,14,0.70,13,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
975,Alfie Gilchrist,eng ENG,DF,Chelsea,eng Premier League,19,2003,2.3,3,1.31,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
976,Ryan Giles,eng ENG,"DF,MF",Luton Town,eng Premier League,23,2000,5.6,12,2.15,8,3,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
977,Billy Gilmour,sct SCO,MF,Brighton,eng Premier League,22,2001,23.6,69,2.93,59,5,0,2,3,0,6,0.25,5,0,0,1,0,0,Matches
978,Benedikt Gimber,de GER,DF,Heidenheim,de Bundesliga,26,1997,22.5,8,0.36,7,0,0,1,0,0,2,0.09,2,0,0,0,0,0,Matches
979,Gvidas Gineitis,lt LTU,MF,Torino,it Serie A,19,2004,6.0,16,2.68,9,5,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
980,Matthias Ginter,de GER,DF,Freiburg,de Bundesliga,29,1994,21.3,28,1.32,23,1,0,1,2,1,4,0.19,3,0,0,0,0,1,Matches
981,Olivier Giroud,fr FRA,FW,Milan,it Serie A,36,1986,26.3,51,1.94,41,0,0,9,0,1,13,0.50,9,0,0,4,0,0,Matches
982,Jamie Gittens,eng ENG,"FW,MF",Dortmund,de Bundesliga,18,2004,11.8,46,3.92,31,0,10,1,4,0,9,0.77,6,0,1,0,2,0,Matches
983,Klaus Gjasula,al ALB,"DF,MF",Darmstadt 98,de Bundesliga,33,1989,15.1,14,0.92,12,1,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
984,Serge Gnabry,de GER,"FW,MF",Bayern Munich,de Bundesliga,28,1995,4.8,19,3.96,12,0,1,5,1,0,2,0.42,1,0,0,0,1,0,Matches
985,Ben Godfrey,eng ENG,DF,Everton,eng Premier League,25,1998,12.4,17,1.37,9,1,0,5,0,2,3,0.24,1,0,0,1,0,1,Matches
986,Edoardo Goldaniga,it ITA,DF,Cagliari,it Serie A,29,1993,11.2,15,1.34,11,0,0,3,0,1,1,0.09,0,0,0,1,0,0,Matches
987,Pierluigi Gollini,it ITA,GK,Napoli,it Serie A,28,1995,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
988,Aleksandr Golovin,ru RUS,"MF,FW",Monaco,fr Ligue 1,27,1996,23.9,102,4.28,62,29,3,3,3,2,7,0.29,6,0,0,1,0,0,Matches
989,André Gomes,pt POR,"MF,FW",Everton,eng Premier League,30,1993,5.6,18,3.18,13,0,1,2,1,1,1,0.18,1,0,0,0,0,0,Matches
990,Angel Gomes,eng ENG,MF,Lille,fr Ligue 1,22,2000,28.6,107,3.75,73,12,4,7,9,2,12,0.42,8,3,0,1,0,0,Matches
991,João Gomes,br BRA,MF,Wolves,eng Premier League,22,2001,29.4,65,2.21,48,4,2,4,2,5,4,0.14,3,0,0,1,0,0,Matches
992,Toti Gomes,pt POR,DF,Wolves,eng Premier League,24,1999,30.8,21,0.68,16,1,1,3,0,0,4,0.13,3,0,0,1,0,0,Matches
993,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,26,1997,19.8,51,2.57,43,0,1,4,3,0,5,0.25,4,0,0,1,0,0,Matches
994,Maxi Gómez,uy URU,FW,Cádiz,es La Liga,26,1996,12.9,21,1.63,13,0,0,3,4,1,1,0.08,0,0,0,1,0,0,Matches
995,Moi Gómez,es ESP,"MF,FW",Osasuna,es La Liga,29,1994,22.3,60,2.69,42,12,3,1,2,0,2,0.09,0,1,0,1,0,0,Matches
996,Papu Gómez,ar ARG,"MF,FW",Monza,it Serie A,35,1988,0.5,5,10.98,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
997,Sergio Gómez,es ESP,"FW,MF",Manchester City,eng Premier League,22,2000,0.6,2,3.33,1,0,1,0,0,0,2,3.33,1,0,1,0,0,0,Matches
998,Unai Gómez,es ESP,MF,Athletic Club,es La Liga,20,2003,9.7,25,2.57,14,6,1,2,1,1,2,0.21,2,0,0,0,0,0,Matches
999,Iron Gomis,fr FRA,MF,Salernitana,it Serie A,23,1999,1.5,7,4.70,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1000,Maxime Gonalons,fr FRA,MF,Clermont Foot,fr Ligue 1,34,1989,14.4,19,1.32,18,0,0,0,0,1,2,0.14,2,0,0,0,0,0,Matches
1001,Édgar González,es ESP,"DF,MF",Almería,es La Liga,26,1997,28.0,19,0.68,19,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1002,Enso Gonzalez,py PAR,"MF,DF",Wolves,eng Premier League,18,2005,0.0,1,90.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1003,Fabio González,es ESP,MF,Las Palmas,es La Liga,26,1997,1.4,4,2.93,4,0,0,0,0,0,1,0.73,1,0,0,0,0,0,Matches
1004,Giovanni González,uy URU,DF,Mallorca,es La Liga,28,1994,27.4,51,1.86,38,4,2,4,1,2,3,0.11,2,0,0,1,0,0,Matches
1005,Hugo González,es ESP,"MF,FW",Valencia,es La Liga,20,2003,1.0,5,5.11,2,2,0,0,1,0,1,1.02,1,0,0,0,0,0,Matches
1006,Iñaki González,es ESP,MF,Las Palmas,es La Liga,19,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1007,Joan Gonzàlez,es ESP,MF,Lecce,it Serie A,21,2002,14.3,55,3.83,41,1,3,4,4,2,5,0.35,3,0,0,0,1,1,Matches
1008,Nicolás González,ar ARG,FW,Fiorentina,it Serie A,25,1998,21.3,62,2.92,43,0,5,11,3,0,6,0.28,5,0,0,1,0,0,Matches
1009,Peter González,do DOM,"MF,FW",Valencia,es La Liga,21,2002,7.2,14,1.94,8,2,2,1,1,0,1,0.14,0,0,0,0,1,0,Matches
1010,Urko González,es ESP,MF,Real Sociedad,es La Liga,22,2001,1.7,1,0.58,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1011,Anthony Gordon,eng ENG,FW,Newcastle Utd,eng Premier League,22,2001,32.1,143,4.45,86,18,13,11,13,2,29,0.90,13,2,5,4,5,0,Matches
1012,Kaide Gordon,eng ENG,FW,Liverpool,eng Premier League,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1013,Daniel Gore,eng ENG,MF,Manchester Utd,eng Premier League,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1014,Leon Goretzka,de GER,MF,Bayern Munich,de Bundesliga,28,1995,24.9,71,2.85,64,1,2,2,1,1,12,0.48,12,0,0,0,0,0,Matches
1015,Mathieu Gorgelin,fr FRA,GK,Le Havre,fr Ligue 1,32,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1016,Andoni Gorosabel,es ESP,DF,Alavés,es La Liga,26,1996,31.7,59,1.86,46,5,1,1,4,2,2,0.06,2,0,0,0,0,0,Matches
1017,Robin Gosens,de GER,"DF,MF",Union Berlin,de Bundesliga,29,1994,25.4,63,2.48,52,1,1,4,1,4,8,0.32,6,0,1,0,0,1,Matches
1018,Mario Götze,de GER,MF,Eint Frankfurt,de Bundesliga,31,1992,23.0,76,3.31,61,9,1,2,3,0,6,0.26,5,0,0,1,0,0,Matches
1019,Amine Gouiri,dz ALG,"FW,MF",Rennes,fr Ligue 1,23,2000,23.0,85,3.70,53,3,13,11,5,0,10,0.44,6,0,2,2,0,0,Matches
1020,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,32,1991,28.8,37,1.28,30,2,0,4,0,1,2,0.07,2,0,0,0,0,0,Matches
1021,Pablo Gozalbez,es ESP,"MF,FW",Valencia,es La Liga,22,2001,1.1,1,0.87,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1022,Jonathan Gradit,fr FRA,DF,Lens,fr Ligue 1,30,1992,23.5,31,1.32,27,1,0,2,1,0,2,0.09,2,0,0,0,0,0,Matches
1023,Jens Grahl,de GER,GK,Eint Frankfurt,de Bundesliga,34,1988,2.0,1,0.50,1,0,0,0,0,0,1,0.50,1,0,0,0,0,0,Matches
1024,Samuel Grandsir,fr FRA,"MF,FW",Le Havre,fr Ligue 1,26,1996,6.7,31,4.61,20,5,3,2,0,1,2,0.30,1,0,1,0,0,0,Matches
1025,Alberto Grassi,it ITA,MF,Empoli,it Serie A,28,1995,20.1,24,1.19,20,0,0,2,2,0,3,0.15,3,0,0,0,0,0,Matches
1026,Ryan Gravenberch,nl NED,MF,Liverpool,eng Premier League,21,2002,12.5,44,3.54,36,0,2,6,0,0,0,0.00,0,0,0,0,0,0,Matches
1027,Ryan Gravenberch,nl NED,FW,Bayern Munich,de Bundesliga,21,2002,0.1,3,27.00,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1028,Adrian Grbić,at AUT,FW,Lorient,fr Ligue 1,26,1996,0.3,1,2.90,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1029,Ivo Grbić,hr CRO,GK,Sheffield Utd,eng Premier League,27,1996,8.6,2,0.23,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1030,Jack Grealish,eng ENG,"FW,MF",Manchester City,eng Premier League,27,1995,11.2,54,4.82,46,0,1,2,5,0,4,0.36,4,0,0,0,0,0,Matches
1031,Mason Greenwood,eng ENG,"MF,FW",Getafe,es La Liga,21,2001,29.6,111,3.75,58,10,23,11,9,0,17,0.57,6,2,4,3,2,0,Matches
1032,Michael Gregoritsch,at AUT,FW,Freiburg,de Bundesliga,29,1994,18.7,47,2.51,33,0,2,7,4,1,7,0.37,5,0,0,2,0,0,Matches
1033,Dominik Greif,sk SVK,GK,Mallorca,es La Liga,26,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1034,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,es La Liga,32,1991,29.4,107,3.64,68,21,4,10,2,2,11,0.37,10,0,0,1,0,0,Matches
1035,Vincenzo Grifo,it ITA,"MF,FW",Freiburg,de Bundesliga,30,1993,25.8,98,3.79,63,24,6,3,2,0,11,0.43,4,4,0,1,2,0,Matches
1036,Florian Grillitsch,at AUT,"DF,MF",Hoffenheim,de Bundesliga,27,1995,25.5,62,2.43,53,0,2,5,0,2,10,0.39,9,0,0,1,0,0,Matches
1037,Álex Grimaldo,es ESP,DF,Leverkusen,de Bundesliga,27,1995,30.9,131,4.23,88,29,5,5,3,1,21,0.68,13,3,1,2,2,0,Matches
1038,Christian Groß,de GER,"DF,MF",Werder Bremen,de Bundesliga,34,1989,8.9,8,0.90,8,0,0,0,0,0,1,0.11,1,0,0,0,0,0,Matches
1039,Pascal Groß,de GER,"MF,DF",Brighton,eng Premier League,32,1991,34.6,185,5.35,114,54,5,9,2,1,16,0.46,9,2,4,1,0,0,Matches
1040,Brajan Gruda,de GER,"MF,FW",Mainz 05,de Bundesliga,19,2004,18.2,103,5.65,64,13,8,5,13,0,5,0.27,4,1,0,0,0,0,Matches
1041,Ilia Gruev,bg BUL,MF,Werder Bremen,de Bundesliga,23,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1042,Vicente Guaita,es ESP,GK,Celta Vigo,es La Liga,36,1987,26.7,7,0.26,4,3,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
1043,Andrés Guardado,mx MEX,MF,Betis,es La Liga,36,1986,5.0,15,3.02,12,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1044,Sergi Guardiola,es ESP,"FW,MF",Cádiz,es La Liga,32,1991,5.5,15,2.73,10,0,0,3,2,0,1,0.18,1,0,0,0,0,0,Matches
1045,Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,es La Liga,31,1991,19.4,20,1.03,17,1,0,2,0,0,2,0.10,2,0,0,0,0,0,Matches
1046,Gabriel Gudmundsson,se SWE,"DF,FW",Lille,fr Ligue 1,24,1999,14.1,22,1.56,17,0,3,1,0,1,2,0.14,1,0,0,1,0,0,Matches
1047,Gonçalo Guedes,pt POR,"FW,MF",Villarreal,es La Liga,26,1996,10.6,40,3.79,29,1,4,4,1,1,4,0.38,3,0,0,1,0,0,Matches
1048,Axel Gueguin,fr FRA,"DF,FW",Montpellier,fr Ligue 1,18,2005,1.5,2,1.36,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1049,Marc Guéhi,eng ENG,DF,Crystal Palace,eng Premier League,23,2000,22.5,22,0.98,17,0,0,2,2,1,2,0.09,2,0,0,0,0,0,Matches
1050,Mattéo Guendouzi,fr FRA,MF,Lazio,it Serie A,24,1999,26.3,52,1.98,45,0,0,2,3,2,5,0.19,5,0,0,0,0,0,Matches
1051,Mattéo Guendouzi,fr FRA,MF,Marseille,fr Ligue 1,24,1999,0.2,2,9.47,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1052,Javier Guerra,es ESP,MF,Valencia,es La Liga,20,2003,27.8,46,1.66,33,0,7,3,3,0,1,0.04,0,0,1,0,0,0,Matches
1053,Raphaël Guerreiro,pt POR,"DF,MF",Bayern Munich,de Bundesliga,29,1993,13.2,50,3.78,41,6,1,1,0,1,7,0.53,7,0,0,0,0,0,Matches
1054,Axel Guessand,fr FRA,DF,Udinese,it Serie A,18,2004,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1055,Evann Guessand,ci CIV,FW,Nice,fr Ligue 1,22,2001,17.3,47,2.72,27,0,7,5,6,2,5,0.29,1,0,1,0,3,0,Matches
1056,Ander Guevara,es ESP,MF,Alavés,es La Liga,26,1997,32.6,69,2.12,58,4,2,3,1,1,3,0.09,2,0,0,0,1,0,Matches
1057,Pape Gueye,sn SEN,"MF,DF",Marseille,fr Ligue 1,24,1999,8.5,19,2.24,16,0,0,1,2,0,2,0.24,2,0,0,0,0,0,Matches
1058,Josuha Guilavogui,fr FRA,DF,Mainz 05,de Bundesliga,32,1990,4.5,4,0.88,4,0,0,0,0,0,1,0.22,1,0,0,0,0,0,Matches
1059,Morgan Guilavogui,gn GUI,"FW,MF",Lens,fr Ligue 1,25,1998,6.3,27,4.26,24,0,1,2,0,0,4,0.63,3,0,0,1,0,0,Matches
1060,Frederic Guilbert,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,28,1994,27.7,42,1.52,25,10,2,3,1,1,2,0.07,1,0,1,0,0,0,Matches
1061,Hugo Guillamón,es ESP,MF,Valencia,es La Liga,23,2000,14.6,30,2.05,27,1,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
1062,Bruno Guimarães,br BRA,MF,Newcastle Utd,eng Premier League,25,1997,36.3,143,3.94,110,8,10,3,6,6,19,0.52,12,0,4,2,1,0,Matches
1063,Serhou Guirassy,gn GUI,FW,Stuttgart,de Bundesliga,27,1996,24.5,90,3.67,72,0,8,6,4,0,13,0.53,6,0,4,1,2,0,Matches
1064,Marc Guiu,es ESP,"FW,MF",Barcelona,es La Liga,17,2006,0.8,2,2.43,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1065,Péter Gulácsi,hu HUN,GK,RB Leipzig,de Bundesliga,33,1990,13.0,1,0.08,1,0,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches
1066,Manuel Gulde,de GER,DF,Freiburg,de Bundesliga,32,1991,22.7,13,0.57,11,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1067,Arda Güler,tr TUR,"FW,MF",Real Madrid,es La Liga,18,2005,4.2,18,4.30,11,1,2,2,2,0,2,0.48,1,0,1,0,0,0,Matches
1068,Gerard Gumbau,es ESP,MF,Granada,es La Liga,28,1994,29.7,83,2.79,38,35,1,5,2,2,11,0.37,8,1,0,2,0,0,Matches
1069,Robert Gumny,pl POL,DF,Augsburg,de Bundesliga,25,1998,5.3,11,2.06,6,2,1,2,0,0,3,0.56,3,0,0,0,0,0,Matches
1070,İlkay Gündoğan,de GER,MF,Barcelona,es La Liga,32,1990,33.3,166,4.99,111,45,4,2,4,0,13,0.39,10,2,0,0,1,0,Matches
1071,Christian Günter,de GER,DF,Freiburg,de Bundesliga,30,1993,11.8,29,2.46,20,7,0,1,0,1,2,0.17,2,0,0,0,0,0,Matches
1072,Jon Guridi,es ESP,MF,Alavés,es La Liga,28,1995,29.8,69,2.32,54,0,2,7,2,4,8,0.27,6,0,0,2,0,0,Matches
1073,Gorka Guruzeta,es ESP,FW,Athletic Club,es La Liga,26,1996,24.6,56,2.27,46,0,1,2,5,2,8,0.32,7,0,0,1,0,0,Matches
1074,Malo Gusto,fr FRA,DF,Chelsea,eng Premier League,20,2003,19.5,52,2.67,47,2,1,0,0,2,7,0.36,7,0,0,0,0,0,Matches
1075,Miguel Gutiérrez,es ESP,DF,Girona,es La Liga,22,2001,33.7,80,2.37,70,1,2,6,0,1,13,0.39,13,0,0,0,0,0,Matches
1076,Albert Guðmundsson,is ISL,"FW,MF",Genoa,it Serie A,26,1997,33.5,144,4.30,57,61,3,10,13,0,15,0.45,8,3,1,2,1,0,Matches
1077,Joško Gvardiol,hr CRO,DF,Manchester City,eng Premier League,21,2002,25.9,54,2.09,40,1,5,2,4,2,7,0.27,6,0,0,0,1,0,Matches
