Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,90s_defensive,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,90s_gsc,SCA,SCA90,PassLive,PassDead,TO,Sh_gsc,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,90s_misc,CrdY_misc,CrdR_misc,2CrdY,Fls,Fld_misc,Off,Crs,Int_misc,TklW_misc,PKwon,PKcon,OG,Recov,Won,Lost_misc,Won%,90s_passing,Cmp,Att_passing,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast_passing,xAG_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_passing,90s_passing_types,Att_passing_types,Live,Dead,FK,TB,Sw,Crs_passing_types,TI,CK,In,Out,Str,Cmp_passing_types,Off_passing_types,Blocks_passing_types,MP_playing_time,Min_playing_time,Mn/MP,Min%,90s_playing_time,Starts_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,90s_possession,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession,PrgDist_possession,PrgC_possession,1/3_possession,CPA,Mis,Dis,Rec,PrgR_possession,90s_shooting,Gls_shooting,Sh_shooting,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK_shooting,PK_shooting,PKatt_shooting,xG_shooting,npxG_shooting,npxG/Sh,G-xG,np:G-xG
123,Asaf Arania,il ISR,MF,Darmstadt 98,de Bundesliga,17.0,2005.0,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1,4,4,100.0,60,2,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0.1,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,6.0,6.0,0.2,0.1,0.0,,0.0,1.0,6.0,2.0,0.0,0.0,1.0,-1.0,-15.0,-13.38,0.0,0.5,-0.5,-8.23,-7.04,0.1,5,0,0,2,3,0,5,0,0,,0,,2,16,9,0,1,0,0,0,4,2,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
124,Julian Araujo,mx MEX,DF,Las Palmas,es La Liga,21.0,2001.0,25,15,1462,16.2,1,0,1,1,0,0,5,0,0.7,0.7,1.2,1.9,23,74,47,0.06,0.0,0.06,0.06,0.06,0.04,0.07,0.11,0.04,0.11,Matches,16.2,41,22,29,7,5,23,33,69.7,10,23,16,7,10,51,52,1,16.2,31.0,1.91,25.0,2.0,2.0,0.0,1.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,16.2,5.0,0.0,0.0,13.0,9.0,2.0,23.0,10.0,22.0,0.0,0.0,0.0,81.0,29.0,21.0,58.0,16.2,680,831,81.8,11255,3943,328,367,89.4,297,352,84.4,43,75,57.3,0,1.2,0.9,-1.2,16,69,12,4,74,16.2,831.0,694.0,135.0,19.0,0.0,2.0,23.0,116.0,0.0,0.0,0.0,0.0,680.0,2.0,14.0,25.0,1462.0,58.0,42.7,16.2,15.0,81.0,9.0,10.0,25.0,1.0,1.08,11.0,18.0,-7.0,-0.43,-0.11,13.5,23.2,-9.8,-0.6,0.03,16.2,1012,78,306,535,178,14,1012,20,12,60.0,6,30.0,489,1908,926,23,16,3,29,2,557,47,16.2,1.0,7.0,2.0,28.6,0.43,0.12,0.14,0.5,20.5,0.0,0.0,0.0,0.7,0.7,0.1,0.3,0.3
125,Ronald Araújo,uy URU,DF,Barcelona,es La Liga,24.0,1999.0,25,21,1997,22.2,1,2,3,1,0,0,6,0,2.1,2.1,1.4,3.5,24,101,11,0.05,0.09,0.14,0.05,0.14,0.09,0.07,0.16,0.09,0.16,Matches,22.2,27,22,11,15,1,12,17,70.6,5,20,11,9,12,39,66,2,22.2,22.0,0.99,14.0,0.0,1.0,7.0,0.0,0.0,4.0,0.18,1.0,0.0,0.0,3.0,0.0,0.0,22.2,6.0,0.0,0.0,25.0,9.0,0.0,8.0,12.0,22.0,0.0,1.0,0.0,102.0,60.0,22.0,73.2,22.2,1458,1641,88.8,27691,10325,543,578,93.9,769,818,94.0,136,218,62.4,2,1.4,1.7,0.6,8,111,6,1,101,22.2,1641.0,1540.0,93.0,45.0,3.0,14.0,8.0,37.0,0.0,0.0,0.0,0.0,1458.0,8.0,6.0,25.0,1997.0,80.0,58.4,22.2,21.0,88.0,20.0,4.0,38.0,7.0,2.0,50.0,31.0,19.0,0.86,-0.16,47.9,26.7,21.3,0.96,0.03,22.2,1811,157,732,1000,92,34,1811,11,8,72.7,2,18.2,1177,6282,3750,24,14,2,14,4,1350,11,22.2,1.0,23.0,9.0,39.1,1.04,0.41,0.04,0.11,12.4,0.0,0.0,0.0,2.1,2.1,0.09,-1.1,-1.1
126,Oliver Arblaster,eng ENG,MF,Sheffield Utd,eng Premier League,19.0,2004.0,12,11,943,10.5,0,0,0,0,0,0,2,0,0.0,0.0,0.8,0.8,14,43,4,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.08,0.0,0.08,Matches,10.5,23,14,11,8,4,7,15,46.7,8,17,7,10,16,39,9,0,10.5,23.0,2.2,19.0,2.0,0.0,1.0,0.0,1.0,2.0,0.19,1.0,0.0,0.0,1.0,0.0,0.0,10.5,2.0,0.0,0.0,10.0,12.0,0.0,7.0,16.0,14.0,0.0,0.0,1.0,52.0,9.0,15.0,37.5,10.5,351,441,79.6,5920,1788,174,201,86.6,147,167,88.0,26,50,52.0,0,0.8,0.9,-0.8,11,37,6,0,43,10.5,441.0,409.0,29.0,13.0,1.0,2.0,7.0,0.0,6.0,3.0,0.0,0.0,351.0,3.0,9.0,12.0,943.0,79.0,27.6,10.5,11.0,83.0,7.0,1.0,27.0,2.0,0.25,13.0,28.0,-15.0,-1.43,0.53,14.0,20.2,-6.2,-0.59,0.57,10.5,555,31,135,335,93,4,555,26,17,65.4,6,23.1,281,1521,661,14,12,3,13,8,317,4,10.5,0.0,1.0,1.0,100.0,0.1,0.1,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
127,Cameron Archer,eng ENG,"FW,MF",Sheffield Utd,eng Premier League,22.0,2001.0,29,21,1832,20.4,4,1,5,4,0,0,1,0,5.5,5.5,2.8,8.3,33,15,114,0.2,0.05,0.25,0.2,0.25,0.27,0.14,0.41,0.27,0.41,Matches,20.4,18,13,6,6,6,8,18,44.4,10,22,3,19,1,19,11,0,20.4,49.0,2.41,32.0,0.0,9.0,5.0,1.0,2.0,4.0,0.2,2.0,0.0,1.0,1.0,0.0,0.0,20.4,1.0,0.0,0.0,14.0,20.0,13.0,5.0,1.0,13.0,0.0,0.0,0.0,62.0,7.0,42.0,14.3,20.4,266,332,80.1,3245,471,171,207,82.6,64,69,92.8,5,9,55.6,1,2.8,1.4,-1.8,23,11,7,2,15,20.4,332.0,310.0,22.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,15.0,29.0,1832.0,63.0,53.6,20.4,21.0,80.0,9.0,8.0,19.0,0.0,0.48,22.0,50.0,-28.0,-1.38,0.95,23.7,41.6,-17.9,-0.88,0.27,20.4,563,13,63,205,307,69,563,61,30,49.2,29,47.5,346,2187,982,33,29,22,61,45,387,114,20.4,4.0,42.0,9.0,21.4,2.06,0.44,0.1,0.44,16.7,0.0,0.0,0.0,5.5,5.5,0.14,-1.5,-1.5
128,Cameron Archer,eng ENG,MF,Aston Villa,eng Premier League,22.0,2001.0,1,0,6,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.1,5,6,83.3,42,0,5,6,83.3,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0.1,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,6.0,6.0,0.2,0.1,0.0,,0.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,-0.09,0.1,7,0,1,4,2,0,7,0,0,,0,,5,39,28,1,1,0,1,0,7,0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
130,Adu Ares,es ESP,FW,Athletic Club,es La Liga,21.0,2001.0,12,2,265,2.9,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,13,3,39,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches,2.9,8,4,4,2,2,2,3,66.7,1,1,0,1,1,9,0,0,2.9,3.0,1.02,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.34,1.0,0.0,0.0,0.0,0.0,0.0,2.9,2.0,0.0,0.0,5.0,12.0,1.0,11.0,1.0,4.0,0.0,0.0,0.0,15.0,1.0,3.0,25.0,2.9,79,104,76.0,1252,82,45,53,84.9,27,34,79.4,5,9,55.6,0,0.0,0.1,0.0,1,5,0,0,3,2.9,104.0,103.0,1.0,0.0,0.0,1.0,11.0,0.0,1.0,1.0,0.0,0.0,79.0,0.0,5.0,12.0,265.0,22.0,7.7,2.9,2.0,61.0,0.0,10.0,14.0,24.0,1.17,3.0,3.0,0.0,0.0,-0.68,1.9,3.2,-1.3,-0.44,-0.8,2.9,147,1,21,63,70,6,147,24,15,62.5,7,29.2,103,881,361,13,3,5,8,4,110,39,2.9,0.0,4.0,0.0,0.0,1.36,0.0,0.0,,21.2,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
131,Jesús Areso,es ESP,DF,Osasuna,es La Liga,24.0,1999.0,37,29,2660,29.6,1,6,7,1,0,0,3,0,0.2,0.2,3.6,3.8,78,106,180,0.03,0.2,0.24,0.03,0.24,0.01,0.12,0.13,0.01,0.13,Matches,29.6,45,24,25,13,7,31,38,81.6,7,36,15,21,18,63,58,0,29.6,70.0,2.37,57.0,5.0,6.0,1.0,1.0,0.0,12.0,0.41,9.0,1.0,2.0,0.0,0.0,0.0,29.6,3.0,0.0,0.0,30.0,20.0,3.0,110.0,18.0,24.0,0.0,0.0,0.0,130.0,28.0,21.0,57.1,29.6,1021,1368,74.6,16878,7275,502,572,87.8,416,547,76.1,79,160,49.4,6,3.6,2.9,2.4,36,77,40,24,106,29.6,1368.0,1033.0,332.0,20.0,1.0,6.0,110.0,311.0,0.0,0.0,0.0,0.0,1021.0,3.0,48.0,37.0,2660.0,72.0,77.8,29.6,29.0,87.0,21.0,8.0,17.0,1.0,1.22,35.0,44.0,-9.0,-0.3,-0.07,31.3,38.7,-7.4,-0.25,-0.02,29.6,1669,85,367,682,643,23,1669,82,44,53.7,34,41.5,742,4479,2388,78,60,8,52,25,895,180,29.6,1.0,9.0,2.0,22.2,0.3,0.07,0.11,0.5,27.1,0.0,0.0,0.0,0.2,0.2,0.02,0.8,0.8
133,Matias Arezo,uy URU,FW,Granada,es La Liga,20.0,2002.0,14,3,369,4.1,0,0,0,0,0,0,1,0,1.2,1.2,0.1,1.2,6,5,17,0.0,0.0,0.0,0.0,0.0,0.28,0.01,0.3,0.28,0.3,Matches,4.1,7,3,2,5,0,1,5,20.0,4,4,1,3,1,8,4,0,4.1,5.0,1.22,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.0,0.0,0.0,6.0,1.0,8.0,4.0,1.0,3.0,0.0,0.0,0.0,13.0,11.0,17.0,39.3,4.1,52,82,63.4,736,186,31,44,70.5,11,21,52.4,6,8,75.0,0,0.1,0.1,-0.1,2,3,2,1,5,4.1,82.0,75.0,7.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,14.0,369.0,26.0,10.8,4.1,3.0,65.0,1.0,11.0,16.0,6.0,0.86,3.0,8.0,-5.0,-1.22,-0.16,5.6,7.7,-2.2,-0.53,0.04,4.1,126,5,14,70,45,11,126,1,1,100.0,0,0.0,56,312,182,6,3,4,6,4,78,17,4.1,0.0,12.0,4.0,33.3,2.93,0.98,0.0,0.0,18.1,0.0,0.0,0.0,1.2,1.2,0.1,-1.2,-1.2
134,Iñigo Arguibide,es ESP,DF,Osasuna,es La Liga,18.0,2005.0,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.2,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,0.2,1,4,25.0,10,0,1,3,33.3,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0.2,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,17.0,17.0,0.5,0.2,0.0,,0.0,1.0,17.0,3.0,1.0,0.0,0.0,0.0,0.0,0.29,0.2,0.0,0.2,0.93,1.18,0.2,8,0,4,3,1,0,8,0,0,,0,,1,3,0,0,0,0,1,0,1,0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
135,Yoël Armougom,fr FRA,"DF,MF",Clermont Foot,fr Ligue 1,25.0,1998.0,5,2,234,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,6,12,25,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.12,0.01,0.12,Matches,2.6,3,3,2,0,1,2,3,66.7,1,1,0,1,1,4,3,0,2.6,8.0,3.08,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.38,1.0,0.0,0.0,0.0,0.0,0.0,2.6,1.0,0.0,0.0,1.0,3.0,0.0,14.0,1.0,3.0,0.0,0.0,0.0,6.0,2.0,3.0,40.0,2.6,97,131,74.0,1282,363,61,70,87.1,29,39,74.4,2,15,13.3,0,0.3,0.2,-0.3,5,5,6,3,12,2.6,131.0,114.0,17.0,1.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,97.0,0.0,3.0,5.0,234.0,47.0,7.6,2.6,2.0,90.0,2.0,3.0,18.0,19.0,0.8,2.0,6.0,-4.0,-1.54,-0.58,2.2,6.3,-4.1,-1.58,-0.83,2.6,148,5,26,72,50,1,148,3,1,33.3,1,33.3,105,601,358,6,5,0,2,0,104,25,2.6,0.0,2.0,0.0,0.0,0.77,0.0,0.0,,28.1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
136,José Arnaiz,es ESP,"FW,MF",Osasuna,es La Liga,28.0,1995.0,26,9,929,10.3,2,1,3,2,0,0,3,0,1.7,1.7,1.8,3.5,23,11,85,0.19,0.1,0.29,0.19,0.29,0.17,0.17,0.34,0.17,0.34,Matches,10.3,14,8,6,4,4,6,21,28.6,15,11,2,9,3,17,2,0,10.3,40.0,3.88,13.0,12.0,2.0,5.0,8.0,0.0,5.0,0.48,1.0,2.0,0.0,1.0,1.0,0.0,10.3,3.0,0.0,0.0,8.0,19.0,3.0,46.0,3.0,8.0,0.0,0.0,0.0,39.0,11.0,14.0,44.0,10.3,233,318,73.3,3471,615,136,157,86.6,65,85,76.5,21,43,48.8,1,1.8,1.6,-0.8,14,6,5,1,11,10.3,318.0,260.0,58.0,18.0,0.0,3.0,46.0,3.0,25.0,13.0,8.0,0.0,233.0,0.0,8.0,26.0,929.0,36.0,27.2,10.3,9.0,65.0,0.0,17.0,20.0,8.0,1.04,11.0,16.0,-5.0,-0.48,-0.27,10.6,15.1,-4.5,-0.44,-0.26,10.3,449,3,37,158,256,30,449,29,11,37.9,15,51.7,259,1677,747,23,20,7,27,24,299,85,10.3,2.0,29.0,9.0,31.0,2.81,0.87,0.07,0.22,22.7,5.0,0.0,0.0,1.7,1.7,0.06,0.3,0.3
137,Hákon Arnar Haraldsson,is ISL,"FW,MF",Lille,fr Ligue 1,20.0,2003.0,26,15,1284,14.3,2,0,2,2,0,0,5,0,0.8,0.8,1.5,2.2,25,48,90,0.14,0.0,0.14,0.14,0.14,0.05,0.1,0.16,0.05,0.16,Matches,14.3,12,8,4,7,1,5,21,23.8,16,7,2,5,3,15,5,0,14.3,35.0,2.45,23.0,2.0,3.0,2.0,5.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,1.0,0.0,14.3,5.0,0.0,0.0,15.0,28.0,1.0,7.0,3.0,8.0,0.0,0.0,0.0,48.0,1.0,8.0,11.1,14.3,451,549,82.1,6644,1432,227,272,83.5,165,195,84.6,26,33,78.8,0,1.5,1.6,-1.5,15,38,11,1,48,14.3,549.0,525.0,21.0,6.0,3.0,4.0,7.0,4.0,2.0,1.0,0.0,0.0,451.0,3.0,13.0,26.0,1284.0,49.0,42.0,14.3,15.0,73.0,1.0,11.0,17.0,7.0,1.73,16.0,21.0,-5.0,-0.35,-1.52,16.5,15.9,0.6,0.04,-0.54,14.3,664,9,81,353,240,38,664,36,15,41.7,17,47.2,552,3212,1338,25,27,9,27,15,528,90,14.3,2.0,12.0,6.0,50.0,0.84,0.42,0.17,0.33,18.2,0.0,0.0,0.0,0.8,0.8,0.06,1.2,1.2
138,Marko Arnautović,at AUT,FW,Inter,it Serie A,34.0,1989.0,27,5,801,8.9,5,3,8,5,0,0,0,0,5.0,5.0,2.6,7.6,12,20,77,0.56,0.34,0.9,0.56,0.9,0.56,0.29,0.85,0.56,0.85,Matches,8.9,10,4,3,5,2,4,7,57.1,3,8,1,7,5,15,5,0,8.9,24.0,2.71,22.0,0.0,0.0,1.0,1.0,0.0,3.0,0.34,3.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,11.0,15.0,8.0,7.0,5.0,4.0,0.0,0.0,0.0,17.0,4.0,7.0,36.4,8.9,203,271,74.9,2726,533,124,154,80.5,55,68,80.9,8,11,72.7,3,2.6,2.1,0.4,16,9,10,1,20,8.9,271.0,264.0,5.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,203.0,2.0,9.0,27.0,801.0,30.0,23.4,8.9,5.0,74.0,2.0,22.0,20.0,3.0,2.59,22.0,5.0,17.0,1.91,0.19,18.8,8.8,10.1,1.13,-0.14,8.9,358,8,25,169,165,41,358,6,1,16.7,5,83.3,208,819,272,12,8,4,22,10,281,77,8.9,5.0,17.0,9.0,52.9,1.91,1.01,0.29,0.56,11.5,0.0,0.0,0.0,5.0,5.0,0.29,0.0,0.0
139,Maximilian Arnold,de GER,MF,Wolfsburg,de Bundesliga,29.0,1994.0,30,27,2506,27.8,2,1,3,2,0,0,9,0,1.0,1.0,3.9,4.9,20,143,19,0.07,0.04,0.11,0.07,0.11,0.04,0.14,0.18,0.04,0.18,Matches,27.8,51,31,15,27,9,28,57,49.1,29,23,4,19,24,75,60,0,27.8,82.0,2.94,47.0,28.0,1.0,3.0,2.0,1.0,3.0,0.11,1.0,0.0,0.0,2.0,0.0,0.0,27.8,9.0,0.0,0.0,37.0,46.0,0.0,110.0,24.0,31.0,0.0,0.0,0.0,174.0,14.0,30.0,31.8,27.8,1285,1582,81.2,25047,7547,497,549,90.5,590,664,88.9,175,316,55.4,1,3.9,4.4,-2.9,48,151,28,11,143,27.8,1582.0,1404.0,171.0,87.0,4.0,17.0,110.0,1.0,58.0,39.0,13.0,2.0,1285.0,7.0,19.0,30.0,2506.0,84.0,81.9,27.8,27.0,90.0,26.0,3.0,26.0,0.0,1.0,32.0,49.0,-17.0,-0.61,-0.94,30.6,37.4,-6.7,-0.24,-0.43,27.8,1827,91,429,1089,324,5,1827,11,7,63.6,3,27.3,988,4240,1846,20,15,1,20,17,1163,19,27.8,2.0,32.0,12.0,37.5,1.15,0.43,0.06,0.17,27.8,8.0,0.0,0.0,1.0,1.0,0.03,1.0,1.0
140,Mohamed El Arouch,fr FRA,FW,Lyon,fr Ligue 1,19.0,2004.0,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,100.0,22,22,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.1,0.0,0.0,,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.07,0.0,2,0,1,2,0,0,2,1,1,100.0,0,0.0,1,8,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
141,Sergio Arribas,es ESP,"MF,FW",Almería,es La Liga,21.0,2001.0,34,22,2047,22.7,9,4,13,9,0,0,1,0,8.6,8.6,3.7,12.2,56,81,94,0.4,0.18,0.57,0.4,0.57,0.38,0.16,0.54,0.38,0.54,Matches,22.7,34,17,16,17,1,14,31,45.2,17,20,1,19,16,50,8,1,22.7,92.0,4.04,63.0,12.0,3.0,6.0,6.0,2.0,9.0,0.4,5.0,0.0,1.0,1.0,1.0,1.0,22.7,1.0,0.0,0.0,14.0,42.0,1.0,60.0,16.0,17.0,0.0,0.0,0.0,91.0,19.0,24.0,44.2,22.7,588,751,78.3,8318,2305,355,412,86.2,168,196,85.7,32,77,41.6,4,3.7,3.3,0.3,42,51,26,4,81,22.7,751.0,661.0,86.0,32.0,4.0,4.0,60.0,7.0,28.0,13.0,9.0,0.0,588.0,4.0,20.0,34.0,2047.0,60.0,59.9,22.7,22.0,76.0,4.0,12.0,31.0,4.0,0.5,28.0,41.0,-13.0,-0.57,0.67,29.8,35.9,-6.1,-0.27,0.18,22.7,1010,13,118,498,411,78,1010,49,16,32.7,31,63.3,554,3041,1685,56,39,12,40,16,648,94,22.7,9.0,60.0,22.0,36.7,2.64,0.97,0.15,0.41,16.8,1.0,0.0,0.0,8.6,8.6,0.15,0.4,0.4
143,Arthur,br BRA,DF,Leverkusen,de Bundesliga,20.0,2003.0,4,2,184,2.0,0,2,2,0,0,0,0,0,0.1,0.1,0.3,0.4,8,7,28,0.0,0.98,0.98,0.0,0.98,0.04,0.15,0.19,0.04,0.19,Matches,2.0,4,3,2,0,2,2,2,100.0,0,1,1,0,0,4,7,0,2.0,7.0,3.41,5.0,1.0,0.0,0.0,0.0,1.0,2.0,0.97,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,10.0,2.0,3.0,40.0,2.0,88,109,80.7,1360,367,53,58,91.4,28,39,71.8,6,8,75.0,2,0.3,0.4,1.7,5,2,6,5,7,2.0,109.0,96.0,13.0,0.0,0.0,0.0,7.0,12.0,1.0,0.0,0.0,0.0,88.0,0.0,3.0,4.0,184.0,46.0,6.0,2.0,2.0,75.0,1.0,2.0,17.0,4.0,3.0,8.0,1.0,7.0,3.42,1.61,6.1,1.8,4.3,2.09,0.86,2.0,131,7,35,42,56,8,131,5,2,40.0,3,60.0,79,485,307,8,6,2,2,3,88,28,2.0,0.0,2.0,1.0,50.0,0.98,0.49,0.0,0.0,21.2,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
144,Takuma Asano,jp JPN,"FW,MF",Bochum,de Bundesliga,28.0,1994.0,29,26,1986,22.1,6,1,7,6,0,0,2,0,7.9,7.9,1.3,9.2,56,32,167,0.27,0.05,0.32,0.27,0.32,0.36,0.06,0.42,0.36,0.42,Matches,22.1,17,6,2,9,6,7,23,30.4,16,17,3,14,4,21,11,0,22.1,65.0,2.95,44.0,1.0,5.0,8.0,6.0,1.0,5.0,0.23,3.0,0.0,0.0,2.0,0.0,0.0,22.1,2.0,0.0,0.0,15.0,22.0,23.0,37.0,4.0,6.0,0.0,0.0,0.0,74.0,15.0,52.0,22.4,22.1,262,397,66.0,3476,855,171,217,78.8,67,96,69.8,11,26,42.3,1,1.3,0.9,-0.3,21,17,13,1,32,22.1,397.0,383.0,12.0,1.0,1.0,0.0,37.0,2.0,1.0,0.0,0.0,0.0,262.0,2.0,26.0,29.0,1986.0,68.0,64.9,22.1,26.0,74.0,5.0,3.0,21.0,0.0,0.86,25.0,53.0,-28.0,-1.27,-0.93,29.2,41.6,-12.4,-0.56,0.02,22.1,636,17,71,218,363,95,636,37,16,43.2,18,48.6,378,2790,1280,56,27,28,47,33,428,167,22.1,6.0,65.0,23.0,35.4,2.95,1.04,0.09,0.26,14.9,0.0,0.0,0.0,7.9,7.9,0.12,-1.9,-1.9
